HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
3	5	4	2	1	3	4	4	4	1	2	2	2	5	4	0	1	2	4	5	4	2	22	1	55	US
4	4	5	5	4	4	4	4	4	5	2	1	4	5	5	4	5	5	5	5	5	4	16	2	78	AU
3	4	5	3	4	3	4	3	5	2	2	3	4	4	4	4	4	2	2	5	2	1	69	1	79	DE
2	5	2	1	4	4	5	1	4	2	2	2	2	3	3	3	3	2	3	4	1	2	19	1	67	GB
2	5	4	2	4	4	4	5	4	4	2	4	1	2	4	4	3	2	5	4	5	3	30	2	92	AU
5	4	4	4	2	5	1	5	5	3	4	2	2	1	4	5	2	2	4	4	5	3	22	1	50	GB
2	3	2	4	1	4	0	4	4	3	1	1	3	3	5	5	2	5	2	4	2	2	17	2	96	AU
2	4	4	2	5	5	4	3	4	5	5	2	5	5	5	5	4	4	3	4	3	4	16	1	95	US
4	4	5	2	3	4	2	4	4	2	2	2	4	5	4	3	4	2	5	5	5	5	17	1	81	CA
5	5	5	5	5	5	5	4	4	5	4	4	4	5	4	4	3	5	5	4	3	3	16	2	92	BR
4	2	2	2	2	2	3	1	4	2	3	1	2	5	3	1	3	2	2	4	3	1	26	2	66	BR
5	5	5	3	5	5	5	4	5	5	4	2	3	5	4	5	4	3	3	5	3	4	30	2	66	AU
2	2	2	3	4	4	1	5	5	3	2	1	4	2	4	2	2	2	5	2	4	2	27	1	73	US
1	2	4	2	4	4	2	2	3	1	4	3	4	5	5	4	2	4	2	4	4	2	15	1	86	US
4	4	4	2	3	5	4	5	5	2	5	5	5	3	2	2	1	3	3	5	3	3	35	2	93	US
4	3	0	3	2	5	2	3	4	5	1	2	4	2	5	2	4	4	1	3	1	2	19	2	68	AU
3	3	5	2	2	5	4	4	4	4	1	1	3	4	4	2	2	1	2	3	2	1	24	1	98	US
4	3	3	1	4	5	3	4	1	1	2	1	2	4	5	3	4	4	1	5	4	2	19	1	79	AU
4	1	4	1	3	3	4	2	3	2	1	2	4	4	3	4	2	1	1	4	5	3	35	2	78	US
3	4	3	4	4	4	5	3	5	2	3	2	4	5	4	5	4	3	4	2	3	2	27	2	39	US
5	1	2	4	2	3	3	3	4	5	1	2	3	3	3	4	5	4	2	4	4	4	24	2	71	US
5	1	3	2	4	5	3	5	4	2	4	4	5	4	4	4	2	3	4	4	4	4	32	2	89	AU
2	4	4	1	2	3	5	1	5	1	1	1	1	3	4	3	3	2	1	1	1	0	17	2	92	US
4	2	4	1	4	5	3	2	5	3	1	1	2	4	4	5	4	2	2	5	1	1	31	2	82	US
5	4	4	2	3	0	4	2	5	1	4	3	3	5	4	2	3	1	4	2	3	4	18	2	78	US
4	1	2	4	4	4	1	5	1	3	4	3	4	5	5	4	4	1	4	5	4	1	38	1	59	US
5	2	4	2	4	5	4	2	2	3	1	2	1	2	5	2	4	3	4	4	1	3	14	1	81	US
3	2	3	2	2	3	2	4	4	2	4	4	4	4	3	3	1	2	3	4	4	2	38	2	95	CA
4	2	5	3	3	4	4	5	5	3	2	3	4	4	4	3	4	5	2	4	1	1	13	2	48	US
4	4	3	4	4	4	5	2	5	2	3	2	2	5	4	4	4	1	3	4	0	2	26	1	88	BR
3	1	4	1	4	5	2	3	4	2	5	4	4	5	4	2	4	3	4	5	4	4	21	1	99	GB
3	1	4	2	4	4	4	3	4	5	4	1	2	4	4	5	5	3	1	4	2	1	28	1	99	CA
2	4	2	2	2	5	3	2	4	1	4	4	5	4	4	2	4	3	1	5	2	3	21	2	84	CA
4	5	4	3	3	5	5	4	5	5	4	2	3	3	4	5	1	3	3	4	5	3	17	1	41	PH
1	1	4	3	4	1	2	2	2	1	1	4	3	4	3	4	1	2	3	5	4	3	32	2	95	US
5	2	5	3	3	5	4	1	3	2	2	1	4	1	4	4	2	1	1	1	2	1	21	2	92	US
2	5	4	5	3	4	5	2	4	3	4	4	5	4	4	2	4	2	2	5	4	3	21	2	73	US
4	4	4	5	4	5	3	5	2	3	5	2	2	3	4	3	5	3	3	4	3	1	30	1	99	US
5	1	5	4	4	5	1	4	3	4	2	1	3	4	5	4	2	3	1	3	1	3	13	1	83	CA
5	3	4	2	2	5	4	4	2	4	2	3	2	4	2	4	2	2	2	4	4	2	31	1	78	US
3	0	5	1	2	4	0	0	4	1	1	2	4	1	3	3	4	3	2	4	1	2	44	1	75	GB
5	5	4	2	2	5	5	5	5	3	2	2	3	4	5	5	2	2	4	4	4	5	28	1	86	US
4	1	4	3	2	3	4	1	4	1	2	1	2	4	1	2	2	1	1	2	1	2	54	1	89	US
5	5	5	2	4	2	5	5	3	2	4	4	2	4	4	4	4	1	4	4	3	5	18	1	82	AU
4	2	5	4	2	3	5	3	5	2	5	4	4	1	4	2	2	1	3	3	4	2	13	1	63	US
2	2	4	4	2	4	4	4	4	2	4	1	1	2	4	4	3	4	4	4	3	2	32	1	81	US
4	4	5	5	4	4	4	3	4	4	1	3	2	3	5	4	2	2	4	4	1	5	17	2	85	CA
3	2	1	2	1	2	3	2	4	4	1	2	2	2	4	1	1	1	4	4	4	1	32	2	90	US
4	2	4	2	4	4	4	1	4	1	3	1	2	4	4	2	2	0	1	2	2	1	21	2	98	GB
5	3	3	1	2	4	5	4	4	2	4	1	3	5	1	3	1	2	1	4	4	2	28	1	93	AU
3	5	4	2	4	2	3	4	5	5	4	3	5	5	4	1	2	2	5	4	4	4	21	2	81	US
4	3	3	2	2	5	4	5	2	1	1	1	5	4	4	2	5	2	4	4	3	3	15	1	64	CA
5	5	4	3	1	5	4	3	4	5	4	3	5	4	4	3	5	3	3	4	2	3	13	1	73	US
4	4	4	2	2	5	4	2	2	2	2	1	2	4	1	2	1	1	4	4	4	1	27	1	71	US
4	4	5	3	2	5	5	4	5	2	3	4	5	4	5	4	3	2	4	5	5	2	27	1	86	US
5	5	4	3	2	5	3	4	4	1	2	3	2	4	4	4	4	3	3	4	4	4	41	1	93	US
5	2	4	2	1	5	2	2	2	3	1	2	2	4	5	5	2	2	4	4	4	4	13	1	81	US
4	4	4	2	4	5	4	4	5	4	2	1	5	4	3	4	2	3	2	4	5	4	24	1	96	SE
4	4	5	4	4	3	5	5	5	4	3	1	4	5	3	1	3	2	4	4	4	2	37	2	79	US
2	4	4	1	4	2	4	1	4	1	5	4	3	4	3	4	4	2	2	5	4	2	27	2	46	US
5	3	4	1	1	3	4	3	4	3	1	1	1	1	2	2	2	2	2	3	2	2	28	2	99	US
4	4	4	5	5	5	3	5	5	4	5	4	5	4	4	5	5	4	5	4	5	3	22	2	63	AU
4	5	4	3	0	5	4	4	5	3	2	2	3	4	4	4	2	2	3	3	2	2	32	2	71	US
5	3	5	4	5	5	3	5	4	5	2	5	4	3	4	5	5	4	2	4	4	3	24	2	57	US
5	3	4	2	2	5	1	4	2	4	1	1	2	4	4	4	4	0	1	2	4	1	26	2	79	GB
4	4	2	3	5	4	1	5	3	4	2	4	2	3	5	4	5	4	2	4	5	4	23	1	93	CA
3	4	5	4	4	1	3	4	0	2	1	1	2	2	5	4	5	4	1	4	4	2	34	1	70	US
4	2	4	4	4	5	5	4	4	4	2	3	4	5	5	3	4	4	2	4	3	2	22	2	87	AU
4	3	3	2	4	4	4	5	5	3	3	3	3	1	4	4	5	4	5	5	5	5	20	2	72	US
4	3	1	3	2	4	3	2	5	2	4	2	4	3	5	5	3	1	1	3	3	2	27	2	73	GB
4	3	2	2	5	3	0	2	3	2	2	1	3	1	4	4	3	2	2	4	4	2	19	2	92	PH
2	5	4	2	4	4	3	1	3	1	1	3	4	4	2	3	3	2	2	4	2	2	13	2	97	US
4	4	5	2	4	0	4	5	4	1	2	5	4	3	5	5	5	3	3	5	4	0	36	2	92	US
5	4	4	4	2	4	3	2	2	4	1	1	2	2	2	3	4	5	3	3	5	4	21	2	90	GB
2	3	1	1	4	2	4	3	3	1	2	3	1	4	4	3	2	1	1	4	2	4	19	1	92	CA
4	2	3	4	2	4	1	3	3	2	1	3	2	4	1	2	2	1	1	2	2	2	23	1	67	US
5	2	2	3	3	4	3	5	4	2	1	4	5	2	5	2	5	3	3	2	2	3	27	1	87	AU
5	5	4	4	5	5	5	4	5	2	4	5	4	5	5	4	4	4	5	5	5	5	14	1	90	US
4	3	1	4	4	4	3	3	4	2	4	5	4	5	5	3	2	4	2	5	4	4	40	2	61	US
4	2	2	2	2	3	4	5	4	4	1	1	2	4	4	3	4	3	1	4	2	1	32	1	68	US
5	5	2	4	2	4	4	5	3	3	5	5	4	5	5	4	4	2	5	5	4	2	28	1	79	US
5	5	4	1	2	3	4	4	4	1	2	3	2	4	4	2	3	2	4	4	1	4	19	2	72	US
4	4	5	2	4	5	2	5	4	2	4	2	4	4	4	4	2	2	3	3	3	3	33	1	69	US
4	5	3	2	5	5	4	4	5	2	5	2	5	5	3	4	5	4	4	4	3	4	38	2	94	US
4	1	4	4	3	2	1	1	3	2	2	1	5	5	5	1	1	3	1	4	4	2	13	1	81	BR
5	3	4	4	4	5	3	4	2	5	2	1	2	3	4	5	5	5	4	5	4	2	13	2	80	US
5	5	4	4	3	4	4	3	4	2	1	2	2	3	3	3	3	3	5	4	4	4	40	1	94	CA
3	4	0	3	4	5	1	3	2	3	1	3	4	1	5	5	2	2	4	5	5	3	22	2	58	AU
5	4	2	4	5	5	2	1	5	5	4	4	4	4	4	5	3	1	2	4	4	5	20	1	93	CA
1	1	2	0	2	3	1	2	1	2	2	2	1	3	2	1	1	5	4	4	3	2	24	2	96	US
4	5	5	2	2	5	5	4	5	5	1	5	4	4	4	4	4	4	3	4	4	3	14	2	84	SE
5	4	4	2	2	4	4	5	4	2	2	2	2	5	2	1	1	1	4	4	3	2	21	1	93	GB
4	0	1	4	3	5	3	2	4	1	2	2	2	4	4	3	3	2	3	3	2	2	20	1	92	US
4	5	0	1	2	3	4	4	4	2	5	5	2	4	4	2	4	2	2	4	3	2	19	2	77	GB
4	4	4	3	3	4	5	4	5	1	2	5	4	4	2	1	4	2	5	5	5	2	18	1	45	US
4	1	4	3	1	3	1	3	4	5	2	5	2	5	4	2	4	1	3	4	1	1	33	1	68	GB
4	5	1	2	3	4	4	2	3	2	4	2	3	5	5	2	3	2	3	4	3	3	31	2	59	US
4	5	5	1	4	5	4	4	4	2	2	3	4	5	3	3	4	5	4	4	4	3	16	1	72	US
3	4	4	4	2	4	4	4	5	2	5	3	5	2	3	4	2	4	3	4	2	4	24	3	94	US
4	5	4	2	3	4	3	2	2	4	1	1	2	3	4	4	5	4	1	2	0	1	28	1	68	US
5	3	4	3	2	3	3	4	3	1	1	1	2	4	3	3	1	2	3	2	1	2	13	1	77	IN
1	1	3	1	3	3	3	2	4	2	5	3	1	3	2	3	2	1	1	3	2	1	31	2	92	US
5	1	2	1	3	4	4	4	3	1	2	1	2	2	4	2	1	2	2	4	1	2	15	3	94	GB
5	2	3	2	2	5	5	5	3	3	2	1	3	4	2	2	1	2	3	5	0	4	25	2	52	US
4	2	5	3	5	4	2	4	5	4	2	1	2	2	4	4	3	2	2	3	2	2	19	1	60	US
3	2	4	2	2	5	3	4	2	3	2	2	3	2	4	4	3	0	2	4	4	4	19	1	77	GB
4	1	4	4	2	4	4	2	4	5	4	2	2	5	3	2	2	2	1	1	1	1	24	1	74	US
4	3	4	3	4	5	4	2	4	3	3	2	4	4	4	4	4	3	1	4	3	3	33	1	71	US
5	4	5	2	4	4	4	5	4	1	3	3	4	1	5	5	4	4	4	5	4	1	15	2	72	GB
2	5	5	3	4	4	4	5	4	2	2	1	1	2	5	5	4	4	5	4	5	4	23	1	65	US
4	4	3	3	2	4	4	4	5	2	3	5	2	5	4	2	4	2	5	4	4	2	24	2	97	US
3	1	4	2	2	0	3	4	5	4	1	4	3	3	3	2	3	2	2	4	4	1	34	1	87	US
4	2	2	2	1	3	1	1	5	1	1	1	2	1	4	4	1	2	4	4	4	2	20	2	58	US
5	4	4	5	2	5	2	2	4	4	4	3	4	4	5	1	3	4	2	4	4	3	13	1	87	GB
1	4	4	1	3	2	5	1	5	1	1	2	2	5	1	1	1	2	2	4	3	2	28	1	94	US
4	3	2	2	5	5	5	5	2	5	1	5	3	5	5	4	5	5	4	4	3	4	14	1	95	CA
5	4	3	5	2	4	5	2	5	0	1	3	4	5	4	3	5	2	2	2	1	1	28	1	93	US
5	1	3	0	1	2	2	2	2	2	1	2	4	5	4	5	4	4	3	1	3	4	15	2	96	CA
5	4	4	3	4	3	4	2	5	1	5	5	5	5	4	3	5	4	5	5	5	4	19	1	74	US
4	5	4	2	4	4	4	3	5	5	2	4	4	4	2	4	1	2	5	5	5	5	18	1	94	US
4	1	1	3	4	5	2	1	1	1	1	1	1	1	1	3	3	2	4	2	4	1	22	2	58	GB
5	2	5	4	3	4	4	1	4	1	2	2	1	4	5	5	5	4	2	1	2	1	13	1	69	GB
2	3	4	1	5	1	3	4	4	1	4	2	2	3	2	4	4	1	1	3	2	1	38	1	81	GB
4	3	2	2	2	3	3	3	4	1	3	5	3	5	4	4	2	3	3	4	5	3	37	1	87	US
4	3	5	4	3	4	4	5	4	2	2	4	5	4	4	3	2	1	5	4	5	2	24	2	83	US
4	4	5	2	2	5	4	5	4	5	4	1	3	2	5	5	5	5	4	2	5	4	29	2	98	US
2	4	5	5	2	3	1	1	2	1	2	1	2	4	0	2	1	2	1	2	2	1	13	2	62	US
5	4	4	2	3	1	2	1	4	2	1	1	4	4	4	4	3	2	1	4	4	1	21	2	95	US
3	1	2	1	4	4	1	2	4	2	1	1	1	2	3	2	3	3	1	2	2	1	22	1	81	US
4	4	2	4	3	5	3	5	5	2	3	1	2	5	5	4	1	4	4	4	4	3	16	2	84	US
2	1	4	2	4	3	4	5	0	2	3	2	5	4	5	4	4	2	0	5	5	3	22	1	67	GB
4	5	5	4	4	4	5	5	5	4	3	3	3	5	4	3	5	4	3	2	2	4	14	1	90	US
4	2	3	5	5	5	4	4	4	2	4	4	4	5	4	5	2	2	5	5	5	4	20	1	79	PH
0	4	1	3	3	4	4	2	4	1	5	3	4	5	4	5	3	4	3	4	3	5	14	1	75	CA
4	5	5	2	4	4	5	4	5	3	2	2	2	5	4	4	5	2	3	4	3	4	36	1	95	US
4	3	5	3	4	4	4	5	4	4	1	2	1	3	4	3	4	3	3	4	4	1	29	2	94	US
4	5	5	3	4	4	5	2	4	4	3	5	5	5	5	5	5	5	3	4	5	2	19	1	98	US
3	5	4	5	4	5	4	5	5	2	3	3	2	5	5	0	3	1	1	1	1	1	13	1	61	US
2	1	2	1	3	2	1	1	2	1	1	1	1	2	1	1	1	1	1	4	3	1	32	1	88	GB
1	2	2	2	2	5	3	5	4	4	5	3	4	4	4	2	1	1	3	4	3	4	26	2	96	US
1	5	5	1	2	1	4	2	5	3	2	2	2	3	3	1	1	1	1	4	4	2	36	1	99	US
4	4	3	2	3	4	1	4	4	3	2	2	3	5	4	1	1	1	2	4	1	3	21	1	90	PH
3	3	4	1	1	5	5	5	4	2	1	3	0	5	4	2	2	3	2	4	2	2	17	2	66	US
5	3	3	3	5	5	4	4	2	4	2	1	1	5	4	4	3	3	2	4	0	4	43	2	88	US
5	4	5	2	5	2	5	4	3	1	1	1	1	2	3	1	2	3	2	4	2	2	34	2	97	GB
4	4	4	2	5	5	4	2	4	5	5	5	5	4	5	4	3	4	1	4	4	3	22	1	76	BR
4	1	2	3	3	4	2	4	3	2	1	2	1	3	1	3	4	2	2	4	0	2	16	2	90	US
3	1	4	5	2	5	2	2	3	3	2	1	4	2	1	2	1	1	4	2	4	2	17	1	90	PH
5	3	5	1	1	5	4	4	4	1	4	4	5	5	5	4	4	1	4	3	4	3	13	1	86	US
3	3	4	3	2	5	5	5	5	4	2	2	2	5	5	4	5	4	5	5	2	3	17	1	92	US
3	2	3	2	3	4	2	5	3	4	5	2	3	4	4	4	5	2	3	5	4	1	26	1	51	AU
3	5	5	3	5	4	2	2	1	5	1	2	2	4	4	4	3	2	2	5	2	3	17	1	61	US
5	4	1	1	3	4	4	3	2	1	2	2	2	1	3	2	3	3	1	4	1	1	26	1	81	US
4	4	1	5	4	5	3	4	5	1	2	2	3	3	4	2	3	1	2	4	4	1	37	1	69	IN
3	2	2	3	0	3	4	2	5	3	1	2	2	5	1	1	2	1	4	4	1	1	16	1	71	US
2	1	1	2	3	2	1	5	2	2	1	1	1	3	1	2	1	1	1	4	4	1	16	1	99	GB
2	2	3	4	3	4	2	2	2	1	2	5	4	2	4	4	4	2	4	5	4	3	22	1	89	US
3	5	4	5	4	4	0	5	2	1	4	3	3	5	5	3	4	4	3	5	4	4	21	1	84	GB
5	4	5	2	5	5	5	5	5	3	2	4	2	1	5	5	4	1	3	4	2	2	23	1	93	US
1	4	4	4	3	4	4	4	4	1	3	3	1	4	4	4	2	1	2	4	2	4	27	2	76	US
4	5	2	2	3	5	4	4	5	2	5	1	3	2	2	0	2	3	4	4	2	3	29	1	96	GB
5	4	4	3	3	5	3	5	5	2	4	3	2	1	4	4	2	3	4	3	5	4	36	1	88	BR
4	4	3	4	4	5	4	3	4	5	2	5	5	4	5	5	5	4	2	4	2	5	13	1	94	US
3	3	3	2	4	5	4	2	3	2	4	3	3	5	4	2	1	1	4	5	2	3	25	1	74	AU
5	3	5	3	3	5	5	2	4	5	2	2	5	4	4	2	4	2	3	5	4	2	35	2	77	GB
4	1	2	5	3	0	2	4	4	2	1	2	1	4	3	2	4	4	4	4	1	4	30	2	97	IN
5	5	4	5	5	5	5	5	5	5	3	2	4	5	4	5	4	2	1	5	4	3	20	2	75	US
4	2	2	3	5	4	2	4	3	2	3	2	0	4	5	4	4	2	2	4	2	2	34	1	79	US
4	3	3	5	4	3	4	1	2	2	5	4	5	4	5	4	4	4	0	5	4	5	13	2	99	US
4	2	1	4	2	5	2	2	4	2	1	3	4	4	3	4	2	3	2	4	3	5	18	1	82	US
5	4	5	2	4	5	4	2	4	3	5	4	5	4	5	4	2	4	5	5	5	5	22	2	78	US
5	4	4	4	4	4	2	3	3	4	2	2	3	5	4	3	2	3	3	2	4	2	18	2	94	US
2	2	2	5	4	4	2	2	4	2	2	1	5	3	4	3	5	2	4	5	3	2	22	2	92	CA
5	1	3	5	2	4	1	2	0	2	4	2	3	4	4	1	0	2	5	5	4	3	24	2	85	GB
3	1	4	3	5	4	2	2	2	3	2	1	2	4	1	4	2	1	4	5	4	3	19	1	100	GB
4	4	5	1	2	4	5	2	0	1	3	2	1	3	4	1	2	1	3	4	4	1	19	1	91	GB
4	1	2	5	2	5	2	2	3	4	3	4	4	5	4	3	4	2	5	5	2	2	17	2	75	BR
1	5	4	5	2	5	4	5	5	2	4	1	1	1	4	4	4	3	3	5	3	4	16	1	96	US
5	5	4	3	3	4	5	4	4	2	4	5	2	5	4	5	2	4	4	5	4	4	47	2	86	AU
2	5	5	3	4	5	4	3	0	1	2	2	5	3	4	4	5	2	5	4	4	2	33	1	94	US
4	1	2	2	4	4	4	4	5	3	5	3	4	5	4	2	2	4	4	4	5	4	27	2	81	AU
5	2	5	5	4	3	5	5	5	2	4	2	1	4	5	3	3	3	1	4	3	2	16	2	66	US
5	5	4	2	4	5	5	2	5	2	2	4	2	3	3	3	2	4	2	2	2	1	54	1	63	US
4	4	3	2	2	4	2	4	5	1	1	2	2	5	4	4	5	2	2	3	4	2	14	2	70	SE
4	5	4	5	5	4	5	5	4	5	4	2	5	4	5	5	3	5	5	4	5	2	14	2	88	US
1	1	3	3	3	4	0	5	4	5	2	1	4	3	1	1	1	1	4	5	5	3	17	1	95	US
5	5	5	2	4	3	4	4	5	4	2	3	2	5	5	2	2	1	4	5	4	4	13	1	80	US
5	2	4	2	5	5	3	4	5	1	1	1	2	2	5	3	4	2	5	5	4	4	18	1	78	US
4	5	4	2	1	3	5	3	5	2	4	2	4	4	4	2	5	1	2	0	1	2	23	1	21	GB
4	1	1	4	4	4	2	4	4	1	5	2	2	4	4	4	4	4	4	5	3	5	21	1	70	US
5	4	4	1	2	4	4	3	4	1	5	2	2	3	3	2	2	1	2	4	1	3	27	1	63	US
4	3	3	2	4	2	4	1	4	2	3	2	3	3	3	4	3	0	2	3	2	1	14	1	92	US
5	4	4	2	4	3	5	5	4	1	2	2	1	3	4	2	3	1	2	2	1	4	28	2	80	CA
3	4	4	1	2	3	5	3	5	3	5	2	4	1	3	1	2	4	2	5	4	4	18	2	92	US
4	2	1	2	2	1	1	3	1	4	4	2	2	3	4	2	4	4	2	3	1	2	26	1	96	US
2	1	3	3	2	5	3	4	1	3	1	4	3	2	4	5	5	4	1	4	5	3	29	1	64	US
3	3	3	2	3	3	2	1	4	1	4	5	4	5	3	2	1	2	2	4	3	3	16	2	66	GB
5	4	4	1	2	3	2	4	4	4	4	1	4	5	4	4	4	3	2	5	4	4	22	2	93	CA
5	2	1	2	5	5	4	4	5	2	4	2	5	4	4	4	4	2	3	4	2	3	25	2	83	US
5	5	5	3	4	4	3	4	4	4	2	2	3	5	4	4	4	4	5	5	4	4	15	1	96	US
5	5	4	2	2	5	5	4	4	3	5	2	2	4	4	3	5	4	4	4	2	3	19	2	89	PH
5	1	2	5	4	5	3	4	3	2	1	1	2	4	5	3	5	5	5	5	4	2	13	2	81	CA
5	5	4	5	3	5	4	5	4	2	4	5	5	5	5	5	4	5	5	5	5	5	13	1	62	CA
4	2	4	2	2	5	4	4	5	2	2	3	4	4	4	3	1	2	3	2	3	1	21	1	66	US
4	5	0	1	3	4	4	4	4	5	1	2	4	4	4	4	4	2	1	4	1	3	27	1	72	US
5	1	4	4	4	5	5	5	4	2	4	4	0	5	5	5	5	5	4	4	5	3	21	2	69	US
3	5	4	3	3	4	4	5	2	4	1	4	4	4	5	3	4	2	2	2	2	1	32	2	59	US
3	3	4	3	4	2	4	2	4	2	1	2	2	1	4	4	2	0	1	3	5	2	29	1	79	GB
2	3	4	4	4	4	4	4	4	5	1	4	2	4	4	4	1	2	4	5	1	2	22	1	74	PL
2	5	5	2	2	4	5	1	5	2	1	1	1	4	2	1	4	2	1	2	4	1	29	1	82	US
4	2	4	5	2	4	4	5	2	1	5	3	2	5	4	4	5	2	1	4	4	2	20	1	78	US
3	1	2	1	3	4	3	2	3	1	4	2	4	4	5	3	3	2	1	1	3	1	25	1	71	GB
5	5	4	4	3	5	5	5	5	5	2	1	4	4	5	2	4	1	5	5	5	4	26	1	84	US
3	2	4	2	3	3	4	4	5	2	2	4	3	5	5	3	5	2	1	4	3	3	31	1	96	US
3	2	4	2	3	5	4	2	3	1	4	4	3	5	5	3	2	2	1	2	4	3	13	1	70	CA
5	2	4	3	3	3	3	4	5	2	5	4	5	4	3	4	2	4	2	4	4	5	32	2	94	US
3	1	1	2	2	3	2	2	2	2	1	1	1	5	2	1	4	2	4	4	4	1	39	1	96	US
5	3	4	4	2	2	4	4	4	2	2	1	1	4	4	5	2	1	4	4	2	3	20	1	76	US
5	5	5	2	4	4	5	2	4	2	5	5	4	5	4	4	5	4	4	5	4	4	23	1	87	US
5	2	4	1	5	4	4	3	2	4	1	1	1	4	3	3	4	4	2	4	3	4	29	2	92	US
5	4	5	5	5	0	2	3	5	1	2	4	4	5	4	5	1	4	2	3	5	5	23	1	89	GB
4	1	4	2	4	5	4	2	4	0	2	3	1	3	4	3	3	2	4	4	5	2	36	2	94	GB
4	1	4	4	3	5	1	3	4	2	4	4	4	2	4	5	2	3	3	4	3	2	18	1	97	IN
2	2	4	2	3	4	2	1	4	5	1	1	1	3	3	4	3	3	1	3	2	2	20	1	86	US
3	4	5	0	3	1	5	5	4	4	4	5	4	4	5	4	4	2	3	4	4	4	38	1	98	AU
4	1	2	4	5	5	2	4	1	3	2	2	3	4	4	5	3	5	2	4	3	2	22	1	58	GB
4	2	4	1	1	5	4	3	5	2	5	3	5	4	3	4	4	1	2	4	4	2	16	2	82	US
3	4	5	2	2	2	2	1	4	1	4	2	2	3	1	1	1	1	4	4	4	3	22	1	89	US
4	2	2	4	5	4	4	4	3	5	2	2	4	5	5	4	5	5	3	3	4	4	30	2	65	US
5	4	5	2	5	5	4	4	5	2	4	4	5	5	3	4	4	2	5	4	5	2	38	1	99	US
4	5	5	2	4	5	5	2	4	3	1	1	3	2	4	3	3	2	2	4	2	4	24	1	74	GB
4	2	5	3	1	1	4	4	4	1	0	5	5	5	4	4	4	4	3	5	1	2	30	2	96	US
2	1	1	1	2	4	2	1	3	4	4	4	5	5	4	3	5	1	4	2	2	2	26	1	91	US
2	1	1	4	1	4	3	2	4	1	0	1	3	4	3	3	1	2	5	5	4	2	17	1	94	US
3	2	4	2	5	2	4	2	4	1	1	1	2	4	4	2	3	2	1	2	1	1	14	2	93	US
4	4	0	2	3	1	5	4	5	1	2	4	4	4	3	2	3	1	4	4	2	3	30	2	92	US
1	4	2	1	4	4	2	1	5	1	5	2	4	4	2	1	1	2	3	5	5	4	17	0	76	AU
2	1	5	2	3	3	2	2	3	1	2	3	4	4	2	3	2	2	1	1	3	3	18	2	97	AU
1	1	1	1	3	4	1	1	2	2	4	1	2	4	1	1	1	1	4	4	3	1	17	1	94	US
4	2	5	2	3	4	4	2	2	1	3	1	3	4	2	4	2	2	5	5	4	4	30	2	84	US
5	2	4	5	5	5	3	4	3	5	5	1	3	2	3	2	1	3	5	5	5	5	13	1	88	US
4	3	4	1	2	4	5	3	4	4	5	5	4	5	4	4	5	3	2	3	3	2	15	2	91	US
2	1	2	4	5	5	2	2	3	2	1	1	1	4	4	4	3	4	2	4	2	2	25	2	64	US
5	4	4	5	4	5	5	2	3	4	2	4	5	1	5	4	2	2	1	5	2	5	25	2	88	GB
5	1	3	2	5	4	1	4	4	2	5	5	4	5	5	2	4	2	4	4	5	1	30	1	92	AU
4	2	4	0	3	5	3	0	4	2	2	1	2	4	2	4	4	2	4	2	3	5	21	1	90	AU
5	1	4	2	5	5	5	1	3	2	2	1	3	4	4	4	4	3	3	2	4	4	26	2	67	CA
4	0	4	5	2	5	5	5	5	5	4	4	4	5	5	5	4	3	4	5	4	4	23	1	86	US
3	5	5	2	5	5	5	3	3	1	4	4	2	5	5	4	3	3	4	4	4	4	26	1	96	CA
4	2	5	3	4	5	2	2	2	3	2	2	1	3	5	2	4	1	4	2	3	1	19	1	86	PH
4	2	2	3	2	5	4	4	4	3	4	5	4	5	4	2	4	2	4	5	5	3	24	1	77	US
4	3	4	3	0	4	4	4	4	2	4	3	4	4	5	4	3	2	5	5	5	4	28	1	98	US
3	5	3	3	4	5	5	5	5	2	5	2	3	5	5	3	4	2	2	4	1	2	21	1	77	PH
5	4	4	4	4	5	2	1	2	2	1	2	2	2	3	2	3	2	4	3	2	4	16	2	66	GB
4	4	5	5	4	4	5	4	4	4	5	4	2	1	4	4	2	3	3	4	4	2	37	1	68	AU
4	2	2	4	3	3	4	2	4	3	4	2	4	5	3	4	3	3	4	3	4	3	16	1	90	DE
4	4	1	3	1	4	5	2	2	2	1	2	4	1	3	3	4	3	3	4	2	1	13	1	84	GB
1	3	1	3	2	4	5	4	4	1	3	2	4	5	3	2	2	2	1	5	4	2	16	1	97	CA
2	5	5	2	4	2	5	1	5	4	5	5	5	3	2	3	3	2	3	4	1	3	29	1	81	GB
4	2	5	5	3	4	4	2	5	5	4	2	2	3	4	4	5	1	5	5	5	5	19	1	80	US
3	1	5	4	1	4	4	1	2	4	4	2	4	4	5	2	3	4	2	5	4	3	16	1	84	CA
5	4	5	3	1	4	3	3	4	2	1	1	1	1	4	2	2	2	1	1	1	1	13	1	78	US
3	1	3	4	4	2	1	2	1	4	4	2	4	5	5	5	1	4	4	4	4	4	20	1	88	GB
5	1	2	4	1	4	2	3	1	1	2	3	2	5	4	3	3	2	3	5	4	5	19	1	71	US
