participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender
R02673	4	4	2	2	4	4	2	4	4	3	2
R02674	3	1	3	2	4	5	2	5	2	3	1
R02675	4	1	2	4	3	5	2	2	2	4	1
R02676	0	3	4	4	4	2	4	4	4	4	2
R02677	5	2	5	3	3	2	4	2	4	2	1
R02678	5	4	5	5	4	5	4	2	5	3	1
R02679	0	5	3	2	4	5	4	3	4	4	2
R02680	5	4	3	4	5	4	5	5	5	5	2
R02681	5	3	4	3	5	4	4	4	4	3	1
R02682	4	2	4	2	2	2	2	3	3	4	2
R02683	5	3	1	3	3	5	4	4	2	1	1
R02684	5	4	3	3	4	5	4	3	4	3	2
R02685	5	4	4	4	3	5	2	5	5	4	2
R02686	3	5	5	4	4	4	5	2	4	2	1
R02687	5	2	3	4	2	4	4	1	2	1	2
R02688	5	2	5	4	4	5	3	4	5	5	2
R02689	5	4	4	3	4	4	3	4	4	3	2
R02690	4	5	5	2	5	3	4	5	5	2	1
R02691	5	1	5	2	5	2	4	5	4	1	1
R02692	2	2	1	1	2	4	0	4	4	3	1
R02693	0	3	4	4	3	4	4	4	4	3	1
R02694	4	2	1	4	2	2	1	1	4	3	1
R02695	1	3	5	3	2	4	4	1	3	1	2
R02696	4	4	5	5	5	5	3	5	5	4	2
R02697	3	1	4	2	4	2	3	2	4	2	2
R02698	4	2	3	2	2	5	4	3	3	2	2
R02699	3	3	2	2	2	5	1	5	5	3	1
R02700	1	5	4	2	5	4	4	5	4	3	2
R02701	5	3	5	3	5	5	4	4	4	4	2
R02702	1	2	4	1	2	4	2	4	4	3	1
R02703	3	3	5	2	4	4	3	2	4	4	2
R02704	1	4	5	2	1	4	4	1	2	1	1
R02705	4	2	4	4	4	2	2	4	1	1	1
R02706	4	2	5	2	4	5	4	5	5	4	2
R02707	5	4	5	1	2	4	4	1	4	4	2
R02708	4	5	4	4	1	2	4	1	4	1	2
R02709	4	1	2	4	4	4	2	2	2	2	1
R02710	4	2	4	2	4	4	4	4	4	2	2
R02711	4	1	2	3	3	5	3	5	2	2	1
R02712	5	4	5	3	4	4	5	2	5	3	1
R02713	4	3	5	2	5	4	5	4	4	1	2
R02714	1	4	5	1	1	3	2	1	3	1	2
R02715	2	5	5	4	2	2	4	2	3	2	2
R02716	4	4	5	4	3	4	4	4	5	2	1
R02717	5	4	4	2	2	2	4	2	5	4	1
R02718	2	4	4	2	1	4	2	2	4	2	1
R02719	3	4	5	2	2	5	2	4	4	3	2
R02720	3	2	4	4	5	4	2	1	3	4	2
R02721	2	2	5	2	3	3	2	1	2	2	2
R02722	4	2	4	4	5	5	4	4	4	5	1
R02723	4	1	4	4	3	4	4	1	4	2	2
R02724	5	4	2	2	4	5	4	3	4	0	2
R02725	4	4	2	3	3	5	5	4	4	2	1
R02726	4	5	2	2	4	5	5	3	5	2	1
R02727	4	4	5	2	3	4	4	2	4	2	1
R02728	5	4	4	2	2	4	3	2	4	4	1
R02729	5	4	5	4	5	5	5	5	5	3	1
R02730	2	2	4	2	3	2	4	1	3	3	1
R02731	3	4	3	1	4	4	4	4	4	1	1
R02732	4	2	1	5	3	4	1	3	4	3	2
R02733	5	4	5	4	5	1	2	5	4	5	2
R02734	4	3	4	1	2	4	5	1	5	2	1
R02735	2	5	5	2	2	5	4	3	5	2	2
R02736	4	5	5	4	5	5	4	3	5	3	2
R02737	2	5	5	3	0	4	4	2	5	1	2
R02738	5	2	4	5	4	3	5	4	5	4	1
R02739	1	1	1	2	2	3	1	0	1	2	1
R02740	5	4	4	2	4	5	3	5	2	4	1
R02741	5	5	5	4	4	0	2	4	5	1	2
R02742	3	2	3	2	4	4	4	5	4	5	2
R02743	1	2	3	1	2	5	4	1	4	2	1
R02744	4	4	1	4	4	5	2	4	2	4	1
R02745	1	4	4	1	1	4	3	2	3	3	2
R02746	1	2	2	1	1	4	2	2	1	1	2
R02747	3	5	5	4	2	4	4	3	4	3	1
R02748	4	1	4	3	3	4	4	3	2	4	1
R02749	5	1	4	5	5	5	1	5	4	0	2
R02750	4	2	2	2	4	5	1	2	1	4	2
R02751	4	5	5	5	5	5	5	3	4	3	2
R02752	5	3	5	3	2	5	2	0	4	3	2
R02753	2	4	5	1	2	4	2	2	2	1	2
R02754	5	4	5	1	4	4	4	3	1	4	2
R02755	5	1	2	4	3	4	2	5	4	4	1
R02756	5	5	1	3	3	4	3	2	4	1	2
R02757	4	2	5	2	2	4	5	2	4	2	2
R02758	2	4	2	2	4	4	4	3	2	2	1
R02759	5	2	4	3	2	2	3	3	4	4	1
R02760	5	5	4	5	5	2	5	5	0	5	2
R02761	4	4	5	2	2	5	4	4	4	1	2
R02762	4	2	1	2	2	5	4	4	4	4	1
R02763	3	4	4	4	1	4	2	2	2	2	2
R02764	4	2	5	4	3	3	5	0	3	2	2
R02765	3	4	1	3	2	5	4	1	3	2	1
R02766	5	1	4	3	5	5	5	3	5	2	1
R02767	2	4	4	2	1	2	3	1	4	1	2
R02768	0	3	2	2	1	2	2	3	4	1	2
R02769	4	1	1	3	4	5	4	2	3	3	1
R02770	1	1	1	2	2	3	2	2	1	2	1
R02771	3	3	4	2	2	4	4	5	5	2	2
R02772	4	4	5	4	5	4	4	4	4	4	2
R02773	5	3	4	2	3	2	3	2	4	1	1
R02774	1	2	4	1	3	4	4	1	4	2	1
R02775	4	2	5	1	4	4	5	4	5	3	2
R02776	0	1	2	5	3	5	4	5	5	5	1
R02777	4	2	4	4	3	3	4	3	4	5	1
R02778	2	1	4	1	5	4	3	5	4	2	1
R02779	4	1	3	3	3	5	2	2	3	2	2
R02780	4	2	1	2	2	4	3	4	4	1	1
R02781	3	1	2	5	4	5	4	5	4	2	1
R02782	3	5	4	4	5	2	4	5	4	3	1
R02783	5	4	5	3	5	4	5	5	5	4	1
R02784	5	2	4	2	3	5	2	4	5	5	1
R02785	4	3	4	1	3	2	4	2	1	2	1
R02786	5	2	4	3	4	5	3	3	4	4	1
R02787	5	5	0	5	5	5	0	4	5	4	2
R02788	5	4	2	4	4	5	4	4	5	1	2
R02789	5	2	3	5	4	5	4	4	4	1	2
R02790	4	1	1	3	4	5	1	3	1	3	1
R02791	3	4	4	4	2	2	5	5	5	1	1
R02792	3	2	4	2	3	5	3	3	4	4	1
R02793	5	2	2	1	2	4	3	5	2	0	1
R02794	1	2	4	4	2	4	4	3	3	1	2
R02795	5	5	5	3	4	4	3	3	3	5	2
R02796	5	5	4	5	5	4	4	2	5	2	1
R02797	5	2	5	1	5	5	4	4	4	2	2
R02798	3	2	4	2	2	2	4	2	1	1	1
R02799	5	1	1	3	3	2	1	4	2	2	1
R02800	4	5	4	3	4	5	5	4	4	1	1
R02801	4	5	5	2	4	5	4	4	5	2	1
R02802	5	3	2	2	4	2	4	3	4	4	1
R02803	4	5	4	2	4	5	5	4	4	5	1
R02804	4	4	4	4	0	3	4	4	3	2	1
R02805	5	4	5	2	4	5	5	4	3	4	2
R02806	3	5	5	3	4	4	5	4	5	5	2
R02807	5	4	5	5	5	3	5	5	5	5	2
R02808	5	4	4	4	4	5	4	5	4	5	2
R02809	4	2	4	1	3	5	5	4	4	2	2
R02810	2	1	2	2	3	4	1	3	2	3	2
R02811	4	3	5	4	4	4	5	3	5	2	2
R02812	5	5	4	2	3	5	2	4	4	3	1
R02813	1	4	5	3	4	5	2	4	5	4	2
R02814	4	2	3	4	5	5	3	5	4	3	1
R02815	4	4	0	1	4	5	4	1	4	1	2
R02816	3	1	4	5	4	5	2	2	3	3	2
R02817	4	2	3	2	5	5	4	5	4	3	2
R02818	3	5	4	2	4	4	3	5	3	1	1
R02819	4	4	5	2	4	5	4	2	5	5	2
R02820	4	2	4	5	2	4	4	4	5	4	1
R02821	4	4	5	4	3	4	4	3	4	2	2
R02822	4	1	5	5	5	5	4	3	4	3	1
R02823	5	4	4	4	4	5	4	3	4	2	2
R02824	3	5	5	3	4	4	4	4	5	1	2
R02825	2	5	5	2	2	5	5	4	5	1	1
R02826	5	3	4	4	5	5	5	4	5	5	1
R02827	4	4	4	2	2	2	3	2	5	1	1
R02828	4	2	4	4	4	2	4	2	4	4	2
R02829	4	4	5	5	4	4	3	4	5	2	2
R02830	4	2	3	1	3	2	4	4	4	2	1
R02831	4	3	1	1	2	0	2	2	3	1	1
R02832	4	5	5	2	2	4	5	3	5	1	2
R02833	2	1	3	1	2	5	3	2	4	1	2
R02834	5	1	2	2	4	5	1	5	5	4	1
R02835	4	4	0	3	3	4	5	1	4	2	1
R02836	5	3	4	3	3	4	2	4	2	4	2
R02837	4	5	3	1	2	4	4	3	4	2	1
R02838	3	4	4	1	1	5	2	2	3	1	1
R02839	5	1	1	5	3	5	1	2	3	3	1
R02840	4	1	5	3	3	3	4	5	1	2	1
R02841	5	2	3	2	1	4	4	2	1	1	1
R02842	2	5	5	2	4	3	5	5	5	2	1
R02843	2	4	3	1	2	2	2	3	1	1	1
R02844	2	5	4	2	2	3	4	4	5	5	1
R02845	3	4	5	4	2	2	4	3	5	2	2
R02846	4	4	5	4	3	4	4	4	5	2	1
R02847	5	4	3	4	4	4	4	5	4	2	1
R02848	4	5	5	2	3	4	4	5	5	3	2
R02849	0	4	1	2	1	5	2	2	3	1	1
R02850	3	1	5	5	4	0	2	5	2	4	1
R02851	5	3	4	5	5	5	4	5	4	3	2
R02852	4	5	4	2	4	2	4	4	4	5	1
R02853	5	3	3	5	5	5	4	5	4	5	2
R02854	4	1	4	2	4	4	4	1	4	1	1
R02855	5	5	5	1	4	4	5	3	4	1	1
R02856	5	4	4	2	4	5	4	4	4	5	1
R02857	3	4	4	3	2	5	3	2	4	2	1
R02858	3	4	4	3	3	4	5	3	4	2	1
R02859	4	2	3	5	3	5	2	4	5	2	1
R02860	5	3	5	4	5	3	5	5	5	4	2
R02861	3	1	4	2	2	4	2	4	4	2	2
R02862	3	1	5	2	3	4	4	4	5	2	1
R02863	5	4	5	3	5	4	4	3	4	2	1
R02864	4	1	5	3	4	4	3	5	5	5	2
R02865	3	1	1	2	4	5	3	4	3	2	1
R02866	5	1	3	2	5	4	4	5	3	2	2
R02867	4	2	5	1	2	5	5	1	5	2	1
R02868	5	4	3	5	4	4	5	5	5	2	1
R02869	5	4	4	4	3	5	2	4	4	4	2
R02870	5	2	5	3	5	3	4	2	4	1	2
R02871	4	4	4	2	4	2	4	4	5	2	2
R02872	5	5	5	2	4	5	4	5	4	4	2
R02873	4	0	2	4	5	4	5	5	5	5	1
R02874	5	4	4	5	2	4	4	5	4	2	1
R02875	4	5	5	4	0	3	3	4	5	4	2
R02876	3	2	2	2	4	2	4	2	3	2	1
R02877	4	2	5	2	4	5	3	4	4	1	2
R02878	5	2	3	2	5	4	4	4	4	4	2
R02879	4	2	4	4	2	4	5	5	4	3	1
R02880	1	2	3	1	1	4	3	1	1	1	2
R02881	5	4	4	4	5	4	4	5	4	5	2
R02882	4	3	2	5	4	4	2	2	4	2	1
R02883	4	5	5	3	5	5	3	4	4	4	2
R02884	4	4	4	3	4	2	4	4	4	3	2
R02885	3	2	3	3	2	4	2	2	1	2	2
R02886	4	5	5	2	2	5	2	5	4	3	2
R02887	4	4	4	3	4	4	4	4	5	3	1
R02888	4	3	4	3	4	4	4	5	2	5	1
R02889	5	5	5	2	3	5	5	3	5	2	2
R02890	4	2	3	3	5	1	3	4	3	1	2
R02891	4	4	4	4	2	4	3	5	4	2	2
R02892	5	1	4	4	4	5	3	4	2	2	2
R02893	5	0	5	4	5	3	4	5	5	3	2
R02894	4	2	2	2	3	4	3	3	1	2	1
R02895	4	1	4	4	4	3	2	4	3	2	1
R02896	5	1	2	5	5	5	4	4	4	5	2
R02897	4	5	4	2	2	4	2	2	4	3	1
R02898	2	1	1	1	4	3	4	2	2	1	1
R02899	4	2	3	2	4	5	4	2	2	5	1
R02900	2	5	5	3	2	4	5	4	4	2	1
R02901	5	1	2	2	4	4	2	2	2	1	2
R02902	4	2	5	1	3	5	5	2	4	5	1
R02903	5	4	4	2	4	2	3	4	5	2	2
R02904	3	5	4	1	4	4	4	3	5	3	2
R02905	5	5	5	5	4	4	4	4	5	4	1
R02906	2	2	5	2	2	5	1	4	4	2	2
R02907	0	3	4	2	2	4	3	3	4	1	2
R02908	1	5	2	1	2	4	4	1	2	2	2
R02909	5	4	5	3	3	0	5	4	5	3	1
R02910	3	2	4	4	4	5	3	5	3	4	1
R02911	5	3	5	3	5	5	4	2	4	1	2
R02912	5	5	5	3	5	4	5	5	5	4	2
R02913	3	2	5	2	3	4	4	2	2	1	1
R02914	5	2	5	5	3	5	5	4	4	2	2
R02915	5	1	0	4	4	3	2	1	4	2	1
R02916	5	2	5	3	4	5	5	5	5	4	1
R02917	5	4	5	3	3	4	2	4	5	5	2
R02918	4	4	5	5	4	5	5	1	5	2	2
R02919	3	1	2	2	4	4	4	2	3	1	1
R02920	5	4	2	2	4	3	4	5	3	5	1
R02921	5	5	4	5	4	4	4	4	4	5	2
R02922	2	3	5	1	1	5	4	3	4	1	2
R02923	5	2	5	4	5	5	5	2	4	2	2
R02924	5	4	4	5	5	5	4	5	4	5	1
R02925	5	4	5	4	3	2	4	4	5	2	1
R02926	0	4	5	2	5	5	4	4	5	4	2
R02927	3	0	3	3	1	5	2	4	2	4	1
R02928	3	5	5	3	3	4	3	4	4	2	1
R02929	2	4	5	3	4	3	5	1	5	1	2
R02930	2	5	4	3	1	1	3	1	5	4	2
R02931	5	2	5	1	2	2	4	1	4	2	1
R02932	5	4	4	4	5	4	4	5	5	3	1
R02933	4	1	1	3	1	3	1	3	2	2	1
R02934	5	3	5	4	4	5	5	4	2	4	1
R02935	4	4	2	5	5	5	2	5	1	2	1
R02936	5	5	5	2	5	5	3	3	4	3	2
R02937	5	2	1	4	4	4	2	4	5	4	1
R02938	4	3	5	1	5	5	4	5	4	1	2
R02939	3	1	2	1	4	5	4	2	3	4	1
R02940	5	2	4	2	5	5	3	4	3	2	1
R02941	2	2	5	3	3	4	5	3	4	3	2
R02942	5	3	5	4	4	4	5	3	5	3	1
R02943	4	1	3	3	3	2	5	4	4	5	1
R02944	4	5	4	2	5	5	4	3	2	3	2
R02945	4	4	4	2	4	0	4	5	4	5	1
R02946	3	3	4	2	5	4	3	4	3	2	2
R02947	4	3	4	2	1	5	2	3	1	2	2
R02948	2	4	4	3	2	5	4	2	3	1	1
R02949	5	5	4	5	0	4	5	4	5	2	1
R02950	3	4	5	2	2	4	4	5	5	3	2
R02951	2	3	2	2	4	0	2	3	2	1	1
R02952	2	3	5	2	1	3	1	1	2	1	2
R02953	4	4	5	2	4	3	4	2	4	2	1
R02954	4	2	1	2	4	5	4	1	3	1	2
R02955	4	1	3	2	1	3	1	1	2	1	1
R02956	5	4	4	4	5	5	3	5	5	4	1
R02957	5	2	4	2	3	4	5	2	4	1	2
R02958	5	3	4	4	4	4	3	5	4	5	1
R02959	4	2	4	2	4	4	4	4	2	2	1
R02960	3	3	4	2	2	4	4	1	4	4	1
R02961	3	2	4	2	4	5	4	2	4	1	1
R02962	2	4	5	2	1	3	3	3	4	1	1
R02963	2	4	5	3	2	4	2	2	4	2	1
R02964	4	5	4	4	2	4	5	3	5	3	1
R02965	5	5	5	4	4	5	0	5	5	4	2
R02966	1	2	2	1	1	5	1	1	1	1	2
R02967	5	2	4	2	3	3	4	4	0	2	1
R02968	3	2	4	5	4	4	2	4	2	2	1
R02969	5	4	3	5	5	5	5	5	4	2	1
R02970	4	4	5	3	2	4	5	2	5	2	2
R02971	5	1	4	2	5	4	4	5	2	5	1
R02972	5	3	5	3	0	4	5	4	5	5	1
R02973	5	4	4	5	5	5	4	3	5	0	1
R02974	5	5	4	3	3	4	4	4	5	3	2
R02975	4	1	5	2	4	5	4	5	4	4	2
R02976	5	4	4	1	2	3	4	1	4	3	2
R02977	5	2	5	5	3	4	4	5	4	3	2
R02978	4	2	3	3	4	5	2	5	4	2	1
R02979	3	4	5	2	5	2	5	2	4	1	2
R02980	5	2	1	1	1	3	1	2	1	3	1
R02981	4	1	2	2	4	5	4	2	4	3	1
R02982	4	1	5	2	3	5	4	5	4	4	1
R02983	4	5	5	4	4	5	5	3	4	4	1
R02984	5	4	4	5	5	5	2	4	0	1	2
R02985	4	5	4	5	4	3	4	4	5	2	2
R02986	3	3	2	2	2	4	1	2	3	2	1
R02987	2	4	4	1	2	4	4	1	4	2	2
R02988	4	2	2	4	2	4	1	3	4	3	2
R02989	3	5	2	3	2	4	4	1	4	1	1
R02990	5	4	2	4	4	5	2	2	3	2	1
R02991	4	3	5	2	3	5	4	2	5	4	2
R02992	5	4	5	5	4	4	2	4	5	4	1
R02993	4	1	2	2	1	4	2	0	2	2	1
R02994	3	4	2	3	3	4	3	4	2	2	2
R02995	5	1	3	4	5	0	4	4	4	4	1
R02996	5	5	5	5	5	5	5	4	4	3	2
R02997	4	4	5	1	4	4	3	2	4	2	2
R02998	3	4	5	3	2	2	4	1	4	1	2
R02999	4	2	2	3	4	4	4	2	2	2	2
R03000	3	4	5	1	2	5	2	2	3	2	2
R03001	5	3	1	4	5	3	1	4	4	4	1
R03002	4	4	2	3	3	5	4	2	4	4	2
R03003	2	4	4	4	1	5	3	1	5	2	2
R03004	5	5	5	3	5	4	3	5	5	5	2
R03005	4	4	2	5	3	5	4	3	4	5	1
R03006	3	4	5	3	3	5	5	4	4	4	1
R03007	4	3	5	4	5	5	5	5	4	5	2
R03008	4	4	5	5	5	3	5	5	5	4	2
R03009	4	5	5	2	4	5	5	5	0	3	2
R03010	5	2	4	4	4	5	3	4	5	5	2
R03011	4	2	4	1	1	4	4	1	2	1	2
R03012	5	4	3	2	4	5	4	5	5	4	2
R03013	5	3	4	2	3	5	3	5	4	5	1
R03014	5	5	5	5	4	5	5	4	5	4	2
R03015	2	3	5	2	4	4	5	4	4	1	1
R03016	4	2	4	4	3	4	2	5	5	5	1
R03017	4	2	4	4	2	3	2	3	5	3	1
R03018	5	5	5	3	1	5	5	2	3	1	2
R03019	4	4	3	3	4	3	4	4	5	5	2
R03020	4	2	5	5	4	4	4	3	3	2	1
R03021	5	4	5	5	5	4	2	4	4	5	1
R03022	4	3	5	4	4	4	3	4	3	5	1
R03023	4	2	3	2	2	3	4	0	4	2	2
R03024	3	1	4	3	2	3	4	2	2	1	2
R03025	5	5	5	1	1	4	4	4	5	3	2
R03026	5	1	3	5	5	4	5	5	5	3	2
R03027	4	4	5	2	3	5	4	4	4	2	2
R03028	5	2	4	4	5	4	3	4	4	4	1
R03029	4	5	4	2	3	4	4	3	4	2	2
R03030	4	3	5	2	2	3	3	3	5	1	2
R03031	4	5	5	4	4	4	4	4	5	4	1
R03032	3	3	2	4	3	2	2	3	2	4	1
R03033	2	4	5	3	3	3	4	1	4	1	1
R03034	4	4	2	4	3	4	4	4	5	1	1
R03035	3	1	4	2	1	5	3	4	4	3	1
R03036	4	3	5	5	3	3	2	2	4	2	2
R03037	4	1	2	4	3	5	3	3	4	2	1
R03038	1	2	5	2	1	2	2	3	1	1	2
R03039	5	5	5	4	4	4	4	4	4	4	2
R03040	5	5	5	4	3	5	5	3	5	5	1
R03041	5	2	3	5	4	5	4	4	5	2	2
R03042	2	2	4	1	1	2	4	1	2	1	1
R03043	4	1	4	1	1	5	3	4	4	4	2
R03044	4	4	5	4	5	4	4	4	5	1	2
R03045	4	5	5	4	2	4	5	4	5	0	2
R03046	3	2	5	3	4	4	5	3	5	4	1
R03047	4	4	5	4	3	3	4	2	4	4	1
R03048	3	4	4	2	4	4	4	2	3	2	1
R03049	5	4	4	2	5	5	5	5	5	2	1
R03050	3	4	4	3	5	4	5	4	5	3	1
R03051	3	4	5	2	4	4	5	4	3	3	2
R03052	5	4	5	5	5	4	5	5	5	5	1
R03053	4	4	2	4	3	4	1	5	4	2	2
R03054	2	5	4	4	4	4	4	2	4	2	2
R03055	3	1	3	2	2	5	3	2	2	1	2
R03056	4	1	4	4	4	4	4	4	2	2	1
R03057	4	4	2	1	2	4	0	5	4	2	2
R03058	5	4	5	5	3	4	4	0	5	4	2
R03059	5	4	5	3	4	5	5	4	5	4	2
R03060	5	1	1	2	4	2	4	4	2	2	1
R03061	4	2	1	2	2	4	2	2	3	2	1
R03062	4	2	2	2	3	4	3	2	3	1	1
R03063	4	4	4	2	2	5	4	2	4	3	2
R03064	0	1	5	4	3	5	3	5	2	2	1
R03065	4	3	5	3	2	3	3	4	4	2	1
R03066	5	5	5	2	3	5	4	2	4	4	2
R03067	5	1	4	3	3	4	2	4	1	3	2
R03068	4	4	5	2	4	5	4	4	5	1	2
R03069	4	3	2	3	5	2	4	2	2	2	1
R03070	4	4	2	5	4	4	3	2	0	3	1
R03071	5	4	4	3	4	4	5	5	5	5	1
R03072	4	3	1	4	4	4	2	5	1	2	1
R03073	5	4	5	3	2	4	2	4	5	4	2
R03074	2	4	2	1	1	4	1	2	4	1	1
R03075	4	1	2	1	4	4	3	3	4	4	1
R03076	4	3	4	2	3	2	3	2	2	2	1
R03077	4	4	4	4	4	3	3	3	5	4	1
R03078	2	5	5	2	3	4	4	2	3	2	2
R03079	4	2	5	5	5	2	4	4	5	2	1
R03080	5	5	5	4	4	2	4	3	5	4	2
R03081	4	2	2	4	3	4	4	5	4	2	1
R03082	3	5	4	1	2	4	4	3	3	3	1
R03083	4	5	5	5	4	4	5	5	5	4	2
R03084	5	3	5	1	4	4	4	2	5	2	1
R03085	2	1	5	4	2	4	4	2	2	2	2
R03086	3	3	3	4	3	5	2	3	2	2	2
R03087	4	1	3	2	3	4	2	4	2	2	1
R03088	5	5	5	0	5	4	5	3	5	4	2
R03089	3	4	4	2	2	4	4	1	4	2	2
R03090	4	2	2	3	5	4	3	3	4	2	1
R03091	2	2	2	2	1	4	1	3	2	1	2
R03092	3	4	5	2	4	4	4	2	5	2	2
R03093	3	2	5	3	3	4	5	1	3	3	2
R03094	3	0	4	1	1	3	2	3	3	3	2
R03095	2	3	4	2	4	2	3	4	4	2	2
R03096	3	4	4	2	2	4	5	2	4	2	1
R03097	4	1	4	2	4	4	3	4	4	3	1
R03098	5	2	4	4	5	0	1	5	4	5	2
R03099	5	5	5	1	4	5	5	2	4	2	2
R03100	4	4	4	4	4	3	2	4	4	4	2
R03101	4	3	1	2	5	3	3	2	4	3	1
R03102	5	3	3	2	3	4	3	3	4	2	1
R03103	1	5	5	1	2	1	2	1	2	1	2
R03104	5	4	4	5	4	3	3	5	4	3	1
R03105	4	1	5	3	4	3	2	4	3	2	2
R03106	5	5	5	5	4	2	4	2	5	1	2
R03107	4	5	5	4	5	4	2	3	4	4	1
R03108	5	5	5	2	4	4	5	0	4	3	2
R03109	3	5	4	2	1	2	4	2	0	3	1
R03110	4	4	3	2	4	5	4	4	4	5	1
R03111	5	4	4	2	4	4	2	0	4	3	2
R03112	5	5	4	4	4	4	4	5	4	2	1
R03113	4	4	4	3	4	2	4	2	4	1	1
R03114	4	2	2	2	1	2	2	2	3	2	2
R03115	4	5	4	5	4	4	2	2	4	5	2
R03116	0	2	4	4	4	2	4	2	4	3	1
R03117	3	5	5	2	3	5	4	2	5	2	2
R03118	5	4	4	3	3	4	5	4	5	5	2
R03119	5	1	2	5	5	4	4	5	4	4	2
R03120	5	1	4	5	3	5	1	3	2	2	2
R03121	4	4	4	5	5	3	4	5	4	5	1
R03122	5	3	5	4	5	2	4	5	5	4	2
R03123	2	5	4	4	4	3	4	4	3	2	2
R03124	5	2	5	4	4	4	4	5	4	1	1
R03125	5	2	3	2	5	4	2	5	4	4	1
R03126	5	5	4	2	4	4	4	4	5	2	2
R03127	2	4	4	4	3	5	5	3	5	4	1
R03128	4	3	4	2	3	5	3	4	2	4	1
R03129	2	2	2	1	2	5	4	1	3	1	2
R03130	4	4	4	4	4	4	3	4	3	1	1
R03131	1	2	1	2	2	4	4	1	2	2	1
R03132	5	5	4	3	2	4	5	4	5	2	1
R03133	4	3	2	5	4	5	4	4	5	2	1
R03134	4	3	5	3	2	4	3	2	4	4	1
R03135	4	5	2	2	4	4	5	3	4	2	1
R03136	5	3	4	5	4	5	2	3	5	2	1
R03137	4	1	5	2	4	5	1	5	4	4	1
R03138	5	4	5	2	3	5	4	4	5	0	1
R03139	4	4	5	4	4	0	2	4	3	3	1
R03140	5	4	5	4	5	5	4	4	4	4	2
R03141	5	1	2	4	5	4	1	5	1	5	2
R03142	4	1	2	2	2	2	1	2	2	1	2
R03143	1	4	1	2	1	4	1	1	1	1	1
R03144	4	5	3	3	0	5	4	4	4	2	1
R03145	0	5	5	4	5	3	4	2	5	4	1
R03146	4	5	4	5	4	5	4	5	4	4	2
R03147	4	3	2	1	4	4	2	2	1	2	1
R03148	4	3	5	4	3	5	4	5	5	3	2
R03149	3	3	5	1	2	4	4	2	4	2	2
R03150	1	1	2	2	3	5	1	2	2	2	2
R03151	5	1	4	5	5	5	3	5	5	4	1
R03152	3	1	5	3	5	4	5	4	4	0	2
R03153	5	4	5	3	4	5	3	3	4	4	2
R03154	2	4	4	5	2	5	4	3	4	2	1
R03155	3	3	5	1	1	3	2	3	2	1	1
R03156	5	5	5	5	5	5	4	5	5	1	2
R03157	4	2	2	4	2	3	2	1	3	1	2
R03158	4	5	5	4	5	5	5	5	5	5	2
R03159	4	2	4	3	3	3	3	4	2	1	2
R03160	5	5	5	5	4	3	5	4	5	5	2
R03161	5	5	5	4	5	4	4	4	5	3	2
R03162	4	1	1	5	4	5	2	4	1	4	1
R03163	4	2	5	3	4	4	1	2	3	3	1
R03164	5	2	4	3	4	4	4	4	5	3	1
R03165	3	5	5	2	4	2	4	2	5	5	2
R03166	5	5	4	4	5	5	4	5	5	4	2
R03167	3	1	4	2	2	5	1	2	1	1	1
R03168	2	1	3	3	2	2	2	2	2	2	2
R03169	4	4	5	3	4	4	5	2	5	3	2
R03170	4	5	5	3	4	4	5	5	5	4	2
R03171	5	2	4	2	4	3	4	3	3	2	2
R03172	5	1	2	2	4	4	4	3	4	3	1
R03173	3	4	5	2	4	3	4	4	3	3	1
R03174	5	5	5	1	3	5	4	3	4	5	1
R03175	4	3	4	2	2	3	4	1	5	2	1
R03176	5	5	4	2	5	5	5	5	5	1	2
R03177	5	2	4	2	5	5	5	4	3	2	1
R03178	5	4	5	5	5	5	5	5	5	4	2
R03179	3	5	2	1	2	2	5	2	4	1	1
R03180	4	2	5	2	4	5	5	5	5	5	2
R03181	5	3	4	4	4	3	4	5	5	5	2
R03182	4	3	2	3	3	5	4	4	3	2	2
R03183	3	5	4	3	5	5	4	4	4	5	1
R03184	4	5	4	2	3	4	5	2	5	1	2
R03185	4	4	5	1	3	4	0	3	3	2	1
R03186	5	4	2	0	3	4	4	2	4	3	1
R03187	4	4	4	1	1	5	3	1	2	1	2
R03188	1	2	4	2	1	3	2	4	3	2	2
R03189	4	4	4	3	4	4	2	5	4	4	2
R03190	5	3	4	2	3	4	4	2	5	3	2
R03191	5	5	4	3	2	4	3	4	5	3	1
R03192	3	4	3	3	2	5	4	4	4	1	1
R03193	4	5	4	1	1	4	3	4	5	2	2
R03194	3	5	5	2	3	4	4	5	4	4	2
R03195	3	5	4	2	5	5	4	4	4	3	2
R03196	4	2	5	2	5	5	4	4	3	4	2
R03197	3	1	2	2	2	2	4	3	2	2	1
R03198	4	5	5	2	2	4	5	4	4	5	1
R03199	2	4	5	1	1	3	3	3	3	1	1
R03200	5	5	5	0	3	3	4	5	5	1	1
R03201	2	4	5	5	0	5	5	4	5	1	1
R03202	5	4	5	2	4	4	4	2	4	4	2
R03203	4	4	2	2	1	2	3	2	3	3	1
R03204	4	2	5	1	4	4	4	3	4	4	2
R03205	2	5	2	1	1	3	2	2	4	1	1
R03206	5	4	5	1	4	2	5	3	4	1	2
R03207	4	3	3	2	2	4	3	2	2	4	1
