HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	DDP1	DDP2	DDP3	DDP4	DDN1	DDN2	DDN3	DDN4	DDM1	DDM2	DDM3	DDM4	age	gender	accuracy	country
3	2	4	5	4	2	4	4	4	5	5	3	4	5	5	5	3	3	4	2	5	3	34	2	90	PH
3	5	5	4	4	2	4	2	5	1	1	4	5	5	4	2	4	1	4	3	3	2	19	2	87	US
5	4	5	2	4	3	4	4	5	5	3	2	4	4	5	5	5	2	5	4	2	3	21	2	54	US
4	3	3	3	4	5	4	3	3	3	1	2	1	1	2	4	2	2	4	2	2	2	24	1	91	CA
3	3	2	4	2	4	2	1	5	1	1	5	3	4	3	3	5	2	4	4	4	2	13	1	85	US
3	2	1	4	1	4	3	2	3	1	1	4	5	5	5	4	5	2	4	3	5	4	18	1	58	IN
4	4	2	3	5	5	4	2	4	2	1	2	4	4	4	3	2	5	1	3	2	3	23	1	89	GB
4	5	5	4	5	4	2	5	5	5	4	3	3	5	5	4	4	2	5	2	4	2	30	1	76	US
5	4	5	5	4	5	4	5	5	3	2	4	2	4	2	3	3	3	2	4	4	3	19	1	79	US
4	3	3	4	3	4	4	4	4	3	5	2	4	5	5	4	0	3	3	4	4	4	20	1	95	US
4	4	2	2	4	2	4	2	5	5	3	5	4	5	4	0	2	2	4	4	5	4	13	2	91	US
5	5	5	2	4	4	4	2	4	5	2	3	2	2	4	5	5	2	2	4	4	3	36	1	95	US
1	1	1	1	1	1	2	1	1	1	1	3	4	5	2	2	2	1	1	3	3	3	26	1	67	US
4	2	2	2	2	1	2	1	2	2	4	3	4	4	5	4	5	4	3	5	4	4	25	2	77	US
5	5	4	2	4	3	4	5	5	5	2	4	3	4	2	4	4	2	4	3	4	2	19	1	63	CA
2	1	3	2	2	4	2	1	4	1	5	4	5	0	3	2	2	1	4	5	5	3	19	1	64	US
5	5	4	2	4	4	5	4	5	4	5	4	4	4	4	5	5	4	5	5	2	3	27	1	78	US
3	4	4	5	2	3	4	5	4	2	1	1	2	5	1	1	1	2	1	4	3	1	20	1	94	US
4	2	5	3	5	3	3	2	5	3	1	1	2	2	1	1	2	2	1	2	1	1	44	2	80	US
3	4	3	2	2	4	5	4	2	2	4	2	3	4	4	3	4	2	4	4	2	2	14	1	82	CA
5	5	5	4	5	5	5	5	5	4	4	4	5	4	5	5	2	5	3	5	4	4	21	2	94	US
0	5	5	2	5	4	0	4	5	5	1	1	1	3	4	4	2	1	1	1	1	1	15	1	81	AU
3	4	1	2	0	4	3	2	3	1	2	4	5	4	4	4	3	1	1	5	4	1	16	1	98	US
2	2	2	2	4	5	4	4	4	1	1	2	1	3	4	3	0	2	1	2	2	1	15	1	69	GB
5	4	3	2	4	4	4	5	4	3	4	1	2	0	5	3	4	4	5	4	3	3	22	1	66	US
5	1	2	4	1	2	4	3	4	4	2	1	2	3	3	3	3	2	2	3	4	1	16	1	90	AU
4	4	5	5	4	4	4	2	5	2	5	3	5	5	3	4	4	5	5	4	2	2	28	1	83	US
5	3	4	2	2	2	5	3	4	1	4	3	4	5	4	4	1	3	4	4	1	5	15	1	71	BR
5	5	5	5	5	5	5	5	5	5	4	4	4	3	5	5	4	2	2	1	1	2	33	1	65	US
3	1	4	2	2	5	2	1	3	2	1	3	2	2	5	4	1	2	2	2	3	2	34	2	64	US
5	4	4	5	5	4	5	5	4	2	1	3	1	4	5	5	4	4	3	2	4	3	23	2	70	GB
4	4	5	3	3	4	4	2	2	3	3	1	2	3	5	4	5	5	1	1	1	2	30	2	47	US
4	5	3	5	3	4	2	4	0	3	1	1	0	4	3	2	1	3	4	4	4	1	23	1	78	SE
5	5	4	4	3	5	5	5	5	1	2	1	1	1	4	3	1	1	2	3	2	1	42	1	95	GB
5	5	5	5	5	5	5	4	5	3	4	1	3	4	5	4	4	2	1	2	2	2	34	1	71	US
4	4	4	2	2	4	2	2	3	2	2	4	1	3	3	2	1	2	3	4	2	2	13	1	70	US
5	4	4	2	5	5	5	5	4	3	1	1	1	2	5	3	5	5	2	1	2	1	22	1	74	GB
4	3	3	4	3	4	4	2	2	4	5	2	5	4	4	5	3	4	3	4	5	4	18	2	85	GB
1	1	4	1	2	5	4	1	5	2	4	1	1	1	4	2	4	1	2	4	1	1	13	2	93	US
4	2	1	4	3	4	3	2	1	1	1	1	1	1	4	3	4	1	1	3	2	1	15	1	62	US
2	4	4	2	4	3	1	2	1	3	1	3	3	1	4	2	4	2	1	2	1	1	24	1	71	US
4	4	5	4	5	4	5	4	5	5	2	2	3	1	3	3	4	4	2	2	4	3	17	2	73	BR
5	5	4	4	5	5	4	5	5	4	3	1	4	5	5	5	4	4	3	4	4	2	23	1	83	US
5	3	5	4	5	2	3	2	5	2	1	1	2	2	4	4	4	4	4	2	3	1	19	2	91	US
5	2	4	2	2	4	2	2	3	4	3	1	4	4	4	4	5	2	3	4	3	2	24	1	83	US
3	1	3	2	4	4	4	4	5	3	5	4	2	4	5	5	5	4	0	2	2	2	16	2	80	AU
5	5	5	2	4	5	4	4	4	2	4	1	4	4	5	4	5	4	3	4	3	3	13	1	90	US
4	4	4	3	1	5	4	4	2	4	2	3	2	5	3	2	1	4	5	5	4	2	26	2	92	US
2	1	1	4	3	3	3	2	4	2	1	2	3	4	2	2	3	3	3	5	4	3	13	1	72	US
5	4	5	4	4	5	4	4	1	3	1	5	4	5	5	4	4	1	4	5	5	1	20	2	81	US
2	1	2	3	4	5	3	2	2	4	5	1	3	5	5	4	4	4	3	4	4	3	21	2	84	CA
3	2	4	3	2	4	3	4	2	2	1	1	1	3	2	4	4	4	2	5	2	2	23	1	69	US
4	5	5	3	5	4	5	5	5	3	3	1	2	2	4	4	0	3	2	4	4	3	29	1	52	US
5	1	3	4	2	4	5	0	5	3	1	1	4	4	5	4	5	5	4	4	4	5	20	1	91	US
4	4	5	2	4	3	1	1	3	2	3	4	5	3	5	4	3	2	4	4	4	4	25	2	57	PL
5	4	2	4	5	4	2	3	5	3	5	2	5	5	3	3	2	1	4	5	4	4	13	1	79	BR
4	3	2	4	5	4	4	3	4	2	3	4	2	4	4	4	2	2	1	4	4	1	24	2	54	GB
4	1	4	2	2	5	4	2	5	2	2	1	4	4	4	4	5	3	3	4	2	4	24	1	68	US
4	5	4	4	4	5	4	4	5	2	3	3	2	4	4	3	2	1	5	4	5	2	22	1	70	US
2	1	4	5	4	3	3	4	0	4	2	4	3	1	3	1	2	4	2	3	2	2	31	1	52	US
5	4	5	5	5	4	5	3	5	3	2	5	5	5	4	5	3	4	5	4	5	5	14	3	67	US
1	1	4	2	2	4	4	1	4	2	3	3	5	5	4	4	1	4	5	5	4	5	29	1	75	SE
5	2	5	5	3	5	4	2	5	1	5	3	4	5	4	3	1	2	5	5	5	4	30	2	83	US
5	3	4	5	2	5	4	5	4	4	4	2	5	5	4	4	5	3	4	4	5	1	13	1	79	US
4	1	2	2	2	5	3	5	4	4	4	2	3	4	3	3	1	4	2	4	3	2	44	2	66	CA
5	5	2	5	3	5	4	4	4	3	1	2	1	2	5	3	5	1	1	4	3	1	22	1	91	US
2	3	4	5	2	3	3	2	3	4	4	4	2	4	4	4	3	4	5	4	5	4	18	1	72	US
5	1	4	4	4	5	5	4	4	3	2	4	5	4	5	4	3	1	4	5	5	5	14	1	77	US
4	5	5	2	5	5	5	2	5	0	4	1	2	3	3	2	2	3	1	1	2	1	27	1	89	AU
5	4	4	4	2	4	4	3	4	4	5	3	5	5	5	5	4	4	5	4	5	5	19	2	73	DE
4	4	4	2	2	4	2	4	5	2	3	5	4	5	4	4	1	5	2	5	5	3	13	1	90	GB
3	3	4	3	5	4	2	3	5	2	3	1	4	3	4	4	4	2	5	5	5	4	15	1	66	US
5	2	4	2	1	5	3	4	4	1	1	1	2	4	4	2	2	0	1	1	4	2	13	1	65	US
3	1	3	4	2	5	2	3	1	2	2	1	1	4	4	1	3	2	1	4	2	2	21	1	95	GB
4	2	2	3	4	4	4	4	3	2	2	3	4	3	1	1	3	4	5	5	4	1	26	1	96	US
4	2	4	5	3	4	5	3	1	4	1	3	3	3	5	3	1	4	5	3	1	4	31	1	61	US
4	1	2	1	0	3	2	1	1	3	1	2	2	5	5	2	1	2	4	2	4	4	14	2	73	US
2	2	4	4	1	4	4	1	4	1	1	2	2	4	4	4	3	4	2	3	4	2	13	2	95	US
3	2	4	1	2	5	3	3	5	4	1	1	2	4	4	2	5	4	1	3	1	1	19	2	35	GB
5	3	2	2	4	4	4	2	4	2	4	1	2	3	4	5	2	2	2	4	5	5	33	1	67	US
3	2	5	2	4	5	4	1	2	4	4	4	3	4	5	4	5	5	5	5	3	2	46	2	60	US
4	3	3	2	1	1	3	2	4	1	4	2	2	4	2	1	2	2	5	4	2	2	27	1	85	SE
5	5	5	5	5	5	5	5	4	4	3	5	3	4	4	4	3	3	4	4	4	2	26	2	58	US
5	5	5	4	5	5	5	4	4	5	2	3	2	5	5	4	5	3	2	4	2	3	15	2	94	US
2	1	3	1	1	1	2	2	1	1	2	2	2	4	3	4	4	4	1	4	4	4	24	1	49	GB
3	1	4	2	3	4	2	3	4	2	2	1	2	1	4	2	4	4	2	4	4	3	24	2	83	SE
5	4	5	3	5	5	4	4	4	4	1	4	2	5	4	4	2	4	5	4	4	3	23	1	74	US
5	4	2	4	1	4	2	2	4	2	2	2	2	5	4	5	5	5	5	5	5	2	23	1	64	US
3	4	3	4	3	3	4	5	4	2	5	3	4	5	2	4	4	2	4	5	4	0	42	0	93	CA
3	2	4	4	3	4	4	3	3	2	1	1	1	5	1	1	3	2	4	4	4	2	19	1	74	US
4	4	4	5	5	4	5	5	4	5	1	3	2	4	5	3	3	2	1	2	2	1	28	2	49	US
4	5	4	5	4	5	4	5	5	1	1	1	2	4	5	4	5	4	2	3	2	3	36	1	61	US
2	2	3	2	1	4	4	2	3	2	3	1	4	5	5	4	5	2	2	4	4	4	20	2	69	US
4	4	1	3	2	4	5	5	3	3	5	5	4	4	5	4	4	2	3	4	2	3	21	2	98	GB
4	4	4	3	3	4	4	4	4	2	4	2	2	3	2	3	1	2	2	3	2	5	26	1	97	US
1	2	1	3	2	4	3	4	4	1	5	4	5	5	2	1	4	4	4	3	3	4	15	2	82	AU
4	5	5	2	5	5	5	5	4	5	1	2	2	2	4	3	4	2	2	3	3	2	25	2	64	US
4	5	2	2	2	4	5	2	5	4	2	3	2	2	2	4	3	2	3	4	4	2	21	2	80	US
2	4	4	2	4	2	4	5	5	4	4	5	1	4	4	5	3	2	4	4	4	5	21	1	67	US
2	2	3	2	3	2	4	2	4	1	5	3	3	4	3	4	2	2	2	4	3	1	31	2	92	GB
5	3	4	4	5	5	5	4	5	2	3	5	4	5	3	2	2	2	5	4	4	4	41	1	57	GB
2	4	1	2	2	4	4	2	3	2	3	4	3	3	5	4	4	5	2	4	2	1	13	1	90	US
4	3	4	3	1	2	2	1	2	1	1	4	3	2	4	3	1	3	4	3	2	4	21	2	84	IN
3	3	1	2	2	4	2	2	4	2	2	5	2	5	4	2	2	3	4	4	4	2	33	1	67	AU
4	2	4	4	2	4	2	4	4	1	2	1	4	4	4	2	4	1	1	4	3	1	26	1	89	US
1	2	4	2	4	1	4	3	4	2	4	4	4	4	4	2	2	2	3	4	5	2	18	1	63	US
4	5	3	2	5	5	4	4	4	5	4	2	3	4	5	3	4	4	5	3	4	5	27	2	84	US
4	3	3	4	4	2	3	5	4	1	2	5	3	4	5	5	2	3	2	4	4	2	34	1	84	US
2	4	4	2	2	3	4	5	3	4	2	4	3	5	5	0	2	5	4	5	4	5	43	2	88	US
2	3	4	1	4	3	4	2	2	2	5	3	5	4	5	3	4	5	2	4	5	1	23	1	55	US
4	5	5	2	4	4	4	2	4	4	2	2	3	4	5	5	5	1	3	3	2	2	13	2	88	GB
2	0	4	4	4	4	4	4	4	2	3	4	5	4	4	2	5	3	4	4	0	2	15	1	62	AU
5	4	5	2	4	5	4	5	5	4	4	2	4	4	5	5	4	3	4	5	4	3	36	1	80	GB
4	5	4	2	2	4	4	4	4	5	0	2	4	5	5	3	5	3	4	4	4	2	28	1	61	US
5	5	5	4	5	5	5	4	5	0	2	2	2	2	3	2	4	1	2	4	4	2	21	2	94	US
5	4	0	3	5	5	4	2	5	4	2	2	2	3	2	2	4	1	2	1	4	2	18	1	74	US
4	5	5	2	2	4	4	5	4	2	1	5	2	5	4	4	5	5	3	4	3	2	36	1	92	BR
4	1	2	2	2	3	4	4	3	3	1	2	2	4	4	2	3	5	1	5	1	5	13	1	70	US
5	5	4	2	4	4	4	4	5	3	1	3	2	2	3	4	4	3	1	4	3	2	17	1	95	AU
4	1	2	1	1	4	2	2	1	1	2	1	3	5	2	2	2	1	1	5	2	2	14	1	87	US
4	3	4	5	2	5	2	2	4	3	1	1	2	1	5	4	4	4	2	1	1	1	13	1	70	AU
4	4	4	2	2	4	4	2	4	4	4	0	4	4	5	2	2	2	4	2	4	4	19	1	83	US
4	2	1	2	1	3	3	2	4	1	1	3	1	5	4	3	4	1	3	3	2	3	16	1	75	GB
4	5	3	2	4	4	4	5	4	4	1	3	1	4	4	5	2	2	1	4	4	1	22	1	92	US
5	4	4	4	3	5	4	2	4	5	4	4	2	5	5	4	5	4	4	5	4	5	21	1	95	GB
5	2	1	1	2	2	2	3	2	2	5	2	5	5	3	3	3	1	5	5	5	3	34	1	49	US
4	5	5	3	4	4	5	4	5	5	2	2	4	5	0	5	4	2	4	4	4	2	20	2	57	US
5	5	2	4	1	4	3	2	1	1	1	2	2	1	3	4	2	2	1	3	4	2	18	1	81	PL
2	3	3	2	2	5	2	5	3	3	1	4	3	3	5	2	4	2	4	4	3	2	34	1	90	GB
4	4	4	4	4	4	2	4	5	5	4	4	2	5	5	5	5	4	4	5	5	5	16	1	84	US
4	5	2	3	4	4	4	3	3	1	4	3	4	4	3	2	4	4	5	5	5	3	17	1	92	US
2	4	2	2	2	4	3	4	4	1	1	3	4	4	1	1	1	1	4	4	4	2	23	1	98	CA
4	3	3	1	4	2	1	2	2	1	2	3	2	4	3	1	2	1	3	5	4	4	24	2	93	GB
3	1	4	1	3	5	4	3	5	1	5	2	1	3	4	0	4	1	4	5	4	1	24	2	75	US
4	4	5	4	5	5	5	5	5	5	2	5	5	5	5	5	5	5	1	5	4	3	19	1	63	US
3	1	1	2	2	4	0	1	1	2	3	2	3	5	2	1	2	2	3	4	2	2	32	1	78	US
5	5	4	5	5	5	5	5	4	5	2	1	2	3	4	3	4	2	2	5	2	2	24	1	68	US
4	2	4	2	3	1	2	2	5	5	4	1	1	1	4	3	3	2	1	2	3	3	23	2	86	US
2	3	4	3	4	4	5	1	4	4	5	4	5	4	4	3	2	1	5	5	5	4	41	2	95	US
4	5	4	4	5	5	5	4	5	4	1	1	4	2	5	4	1	1	3	3	2	1	23	2	79	CA
2	1	3	2	1	4	2	3	1	4	4	1	2	4	4	2	3	2	3	5	3	2	13	1	75	GB
5	2	1	2	1	3	3	5	2	5	4	5	5	5	1	1	2	1	4	4	4	4	21	1	74	GB
2	2	3	1	1	4	4	2	4	4	2	1	0	5	5	5	4	5	3	3	4	3	19	2	66	US
4	4	2	2	4	3	4	5	5	4	1	1	1	5	5	3	4	3	1	1	2	1	17	2	90	BR
2	2	2	3	2	2	4	4	4	1	4	2	5	2	4	3	5	3	3	5	4	4	44	2	95	DE
4	3	1	5	3	4	4	1	3	1	4	4	5	5	3	3	2	2	5	5	2	3	15	1	87	US
2	1	1	1	2	3	2	2	3	2	1	1	2	1	4	4	4	4	1	4	4	2	15	2	94	US
5	4	4	5	5	5	4	5	4	4	2	3	2	5	4	2	1	1	4	5	4	3	24	1	66	GB
2	0	2	2	2	4	2	2	2	1	3	1	3	5	3	2	2	3	3	2	2	3	16	1	68	US
4	2	3	5	5	4	4	2	0	2	5	1	5	4	4	2	4	3	5	4	4	1	17	3	99	SE
1	3	3	1	1	3	4	2	1	1	4	2	1	3	2	2	1	1	3	4	2	3	22	1	81	US
4	5	5	2	2	5	5	4	4	2	1	1	5	5	2	0	1	2	5	4	4	2	29	1	54	US
5	5	2	2	3	2	3	4	4	1	1	2	4	4	2	4	3	3	3	2	3	0	22	1	86	US
3	3	5	5	5	5	5	3	4	3	3	1	5	4	5	4	5	3	4	5	5	5	18	1	91	US
3	3	4	3	2	4	3	5	4	3	4	3	5	4	3	1	1	2	5	5	5	3	19	2	78	US
2	4	5	0	5	4	2	3	3	2	3	4	2	5	5	5	5	5	2	3	4	2	21	1	79	GB
5	2	4	4	4	4	2	5	5	4	4	2	4	5	0	4	4	3	4	4	4	1	16	1	90	GB
2	1	3	1	2	5	2	4	4	2	2	1	4	3	4	4	4	2	5	2	5	2	18	1	75	US
4	4	4	4	2	4	2	4	3	2	2	1	4	4	5	5	4	2	2	3	2	2	19	1	91	US
5	4	4	5	2	4	4	4	3	4	4	5	3	5	3	2	1	3	3	5	5	4	13	1	77	CA
4	3	2	5	3	4	4	2	5	3	1	3	5	5	2	2	3	1	3	4	1	1	55	2	91	US
3	4	2	4	3	5	4	1	4	4	2	3	3	5	4	2	4	1	2	2	4	1	13	2	86	US
1	1	4	1	2	3	3	1	1	2	4	3	1	3	3	3	2	3	4	2	4	3	32	2	95	US
5	4	4	2	4	4	5	3	4	2	2	2	5	2	4	2	3	1	1	5	1	5	27	1	45	US
2	3	1	1	0	4	2	1	4	2	4	2	4	3	4	4	4	2	1	4	2	3	27	1	98	GB
5	5	4	2	4	3	4	2	2	4	3	1	2	2	3	2	4	3	2	2	2	1	16	1	30	BR
4	2	2	1	2	4	2	2	2	1	1	2	0	5	2	2	4	3	4	5	4	4	35	2	86	PL
5	5	5	0	5	4	5	5	5	4	2	2	4	3	5	4	4	2	4	5	3	3	28	2	91	DE
4	3	4	1	4	4	5	4	4	2	2	2	3	2	4	1	2	1	3	1	4	1	31	2	76	BR
5	5	4	3	3	5	5	4	4	2	3	1	4	5	4	4	1	4	2	4	4	4	17	1	91	US
4	5	5	2	3	5	5	2	4	3	1	2	2	1	5	5	5	2	1	3	4	1	33	2	96	CA
5	5	5	5	5	5	5	4	5	5	4	4	3	5	4	4	5	3	5	2	4	5	32	2	93	US
5	5	5	3	5	5	5	5	5	5	4	1	3	4	4	5	2	4	4	5	3	2	31	1	99	US
2	2	5	2	2	5	4	2	5	2	4	1	1	3	3	1	3	4	3	4	4	1	31	2	83	US
3	4	4	5	5	4	2	4	5	5	1	1	4	1	5	5	0	3	1	5	4	1	17	2	96	US
4	3	4	3	5	5	4	5	5	4	1	1	3	1	4	2	3	1	4	4	3	3	21	1	53	US
5	2	3	3	3	5	2	2	4	4	2	1	1	4	1	4	4	1	4	2	4	3	13	2	88	CA
1	4	4	3	4	5	4	5	4	1	4	3	4	4	4	4	4	2	2	5	4	3	20	1	81	AU
4	4	4	4	2	5	4	5	5	5	1	3	5	5	1	1	1	1	5	2	4	2	29	1	99	US
2	4	5	4	4	5	4	5	5	3	4	2	5	4	4	4	3	5	2	4	4	5	13	1	80	US
4	4	4	1	4	3	5	4	3	2	2	2	2	5	5	3	1	4	1	4	4	2	31	1	87	DE
4	1	2	1	1	1	2	3	2	1	2	3	2	2	2	2	2	1	3	4	3	3	24	1	95	US
4	3	5	2	3	4	3	4	4	2	4	5	4	5	5	5	4	4	4	4	5	3	13	1	52	US
5	1	1	1	4	5	4	2	5	2	2	1	4	5	2	1	1	1	1	4	4	2	15	1	70	US
4	4	4	2	4	4	2	5	4	4	4	3	5	4	4	3	1	2	4	4	4	4	19	1	86	US
4	2	5	4	4	5	5	3	5	2	1	2	3	3	4	2	2	1	2	2	2	1	39	2	73	US
5	2	3	3	4	5	5	5	4	2	5	3	5	5	5	5	4	2	4	5	4	3	22	1	85	US
3	4	3	3	4	3	2	2	5	1	5	2	4	4	5	2	2	2	4	3	5	1	22	1	91	PL
1	4	3	2	3	5	3	3	4	2	1	1	2	4	4	4	2	2	3	5	2	2	22	2	60	CA
4	4	4	0	5	5	5	4	4	2	4	3	3	4	2	1	2	1	2	4	3	3	22	1	84	US
4	1	2	2	5	4	4	4	5	3	1	3	4	3	2	0	1	1	1	0	2	3	24	1	46	CA
4	3	1	4	4	5	5	4	4	2	4	4	4	4	5	5	5	5	5	4	2	4	17	1	82	US
5	5	5	4	5	5	5	5	5	4	4	2	3	4	5	5	5	4	1	5	4	3	41	1	94	US
5	3	5	2	3	5	5	4	3	5	2	2	2	4	4	4	4	4	3	2	4	2	13	2	43	US
2	1	2	1	1	3	1	4	3	1	5	3	5	4	3	4	3	4	3	4	4	3	22	1	57	US
5	4	5	3	3	5	5	4	4	2	3	2	0	1	4	4	4	4	4	4	2	3	48	1	89	US
3	4	5	2	5	5	5	5	5	5	4	4	5	5	5	5	5	5	5	5	4	3	23	2	99	GB
4	1	2	4	4	4	3	4	3	1	5	4	5	5	3	4	5	3	4	4	5	5	13	1	86	US
3	4	4	2	5	4	5	1	5	5	1	1	0	5	2	3	2	2	4	4	4	2	29	1	52	GB
5	0	1	4	3	4	4	4	5	4	1	1	5	4	2	1	1	3	1	4	1	2	16	1	93	US
2	4	1	2	2	4	4	1	3	4	5	4	2	4	5	4	3	4	4	4	4	3	20	1	97	US
5	2	0	3	5	5	4	5	4	4	3	1	5	4	5	5	4	4	2	4	2	3	22	1	77	US
4	3	3	1	1	5	3	2	3	2	4	4	1	5	2	3	1	1	5	4	5	5	36	2	61	US
5	3	4	4	4	5	0	5	5	5	0	4	5	5	4	1	2	1	4	5	5	3	27	1	50	US
5	5	5	2	5	0	3	4	5	1	4	1	5	4	5	5	5	4	4	5	4	4	23	1	68	US
4	1	2	2	0	2	3	2	4	1	2	2	4	5	4	3	4	4	3	5	3	4	25	1	91	US
5	4	5	3	5	3	5	3	5	2	1	1	3	4	4	3	4	4	1	4	2	3	16	1	66	US
3	3	5	4	3	5	5	2	4	2	2	2	2	2	4	4	4	4	2	4	2	1	18	2	76	US
2	2	4	4	2	1	3	3	1	1	4	1	4	2	4	1	2	1	1	0	2	3	18	1	98	CA
2	5	2	4	4	3	4	5	5	3	4	5	4	5	3	1	1	2	2	4	4	4	25	1	93	US
3	4	5	4	3	4	5	0	4	5	3	4	4	4	5	5	5	4	5	4	2	2	14	2	80	US
5	5	4	2	4	5	1	4	3	2	5	5	5	5	1	1	1	1	5	4	5	4	26	1	82	AU
4	4	4	2	0	5	4	4	3	4	3	4	5	4	0	2	2	2	4	4	2	4	19	1	81	US
4	3	3	3	5	4	4	4	4	1	1	1	1	1	4	3	4	1	1	1	3	1	40	2	82	US
2	1	4	2	1	5	4	5	3	2	4	2	5	5	5	5	4	4	2	4	4	3	32	2	97	SE
5	4	2	2	1	5	5	4	2	4	3	4	4	4	5	4	2	1	5	5	4	3	13	2	77	GB
5	4	3	5	2	4	3	5	4	1	2	2	3	4	5	4	4	3	3	5	2	2	26	1	61	US
4	1	2	4	2	3	2	3	4	1	2	5	5	4	3	1	2	1	3	0	5	5	15	1	95	GB
3	1	2	2	4	4	3	2	4	1	4	2	2	2	1	2	2	2	4	4	4	4	23	2	97	US
5	2	5	2	4	4	4	4	3	3	2	2	1	5	4	3	1	1	0	4	3	2	16	1	73	US
4	4	4	3	2	3	4	3	1	1	2	3	4	5	4	4	3	5	4	5	5	2	28	1	74	IN
5	3	5	2	5	4	5	5	5	4	4	1	3	3	5	4	3	5	3	2	2	3	20	1	70	US
4	1	4	2	1	4	2	2	4	1	2	5	2	3	4	4	4	4	4	5	4	5	24	1	80	US
2	4	2	4	5	3	4	2	4	3	2	4	2	4	4	4	3	4	2	5	5	3	20	2	99	US
4	2	1	3	3	4	2	2	4	2	2	2	2	5	3	2	1	4	1	5	2	2	13	1	87	US
5	3	2	3	5	0	5	1	4	4	4	3	4	4	5	4	4	4	2	4	4	1	26	1	79	US
5	2	4	3	3	5	4	4	4	2	2	2	3	0	4	1	4	1	1	4	1	3	26	1	88	US
4	1	5	3	5	4	5	5	1	2	1	1	2	4	3	4	5	2	2	3	4	1	21	1	71	GB
2	2	2	1	2	4	5	1	3	2	5	2	3	2	3	2	1	1	4	5	3	2	17	2	83	US
5	5	5	4	5	4	5	3	5	5	2	5	3	5	5	5	4	5	4	4	3	3	17	1	96	CA
4	4	5	3	4	5	5	5	5	5	2	5	4	5	4	3	2	2	5	2	3	4	28	2	92	US
5	4	5	4	4	4	4	4	4	4	5	5	1	5	5	5	4	2	2	3	5	2	30	1	90	US
1	1	4	3	2	0	2	1	3	1	2	5	4	3	1	1	1	2	1	4	3	2	26	0	77	US
3	2	3	1	2	3	4	2	2	2	2	1	1	4	4	3	3	2	2	4	3	2	47	2	98	US
4	4	2	3	4	3	2	3	4	4	5	3	4	5	4	3	3	2	5	4	5	2	31	1	88	US
1	3	5	3	3	2	5	2	4	2	2	5	3	4	2	4	4	2	2	4	5	2	18	2	95	US
5	2	3	1	1	2	4	1	5	3	4	4	5	5	4	4	4	2	5	5	5	4	25	2	99	US
4	4	5	4	2	3	4	3	5	2	3	2	4	4	5	4	4	4	0	4	3	2	24	1	98	US
0	5	5	4	5	5	4	4	5	2	2	3	4	3	5	5	5	4	2	5	5	3	14	1	100	US
5	5	4	4	4	5	5	5	4	5	4	4	4	4	4	4	4	4	5	5	4	2	18	1	93	US
4	2	4	2	3	2	5	2	3	1	3	1	1	2	4	2	4	2	1	4	2	5	24	1	73	US
4	5	2	2	5	4	4	2	5	2	2	3	4	5	2	2	0	2	2	4	4	4	28	1	74	US
5	5	5	2	4	5	4	4	4	2	2	1	3	4	2	0	2	5	4	5	4	4	24	1	64	US
3	3	2	2	2	5	4	3	3	3	4	1	4	2	4	4	2	4	1	2	1	1	17	1	88	AU
5	1	3	3	5	3	4	1	3	2	5	2	4	4	3	4	5	4	2	4	5	1	26	1	81	US
1	3	4	4	2	4	4	4	1	1	5	4	4	3	4	4	2	1	4	4	1	4	26	2	66	GB
4	2	4	1	2	2	4	3	4	1	1	4	4	5	4	0	2	1	4	4	4	4	15	2	74	PL
3	1	5	4	4	3	2	2	4	2	2	5	3	5	4	5	3	1	5	4	4	4	21	1	82	GB
3	2	4	3	4	4	2	3	3	2	3	3	5	4	5	3	3	2	4	5	2	4	13	2	97	GB
3	2	2	1	1	1	2	1	4	2	4	3	1	3	4	5	2	2	4	4	4	4	21	1	84	US
5	5	5	4	5	5	2	5	4	1	4	5	3	5	4	4	3	2	4	5	4	4	15	1	82	US
2	4	3	4	4	4	2	2	4	1	5	3	5	4	4	4	3	3	5	4	4	4	24	1	67	US
3	4	3	1	2	4	3	2	2	1	3	2	1	5	3	3	1	1	3	5	2	2	18	1	80	US
2	5	4	2	0	4	4	5	4	1	2	1	4	4	4	1	5	2	3	4	2	4	25	2	72	CA
4	4	5	2	4	4	4	2	4	1	3	3	2	4	1	4	5	4	2	5	5	2	14	1	84	CA
2	2	2	2	2	3	2	1	4	0	3	3	2	3	4	3	4	2	5	4	2	1	23	1	73	GB
4	2	1	5	2	4	2	3	3	1	5	4	5	4	3	4	4	4	5	4	5	5	18	2	97	BR
5	1	4	2	3	4	2	4	4	1	1	3	2	5	5	4	4	1	1	4	5	2	19	2	98	GB
5	5	4	2	5	4	5	4	4	4	1	2	2	2	3	1	1	1	1	4	4	2	27	1	73	GB
4	5	5	2	4	4	5	3	5	3	2	1	1	3	3	2	2	2	1	2	5	1	41	2	81	US
4	4	3	4	5	4	4	5	4	4	2	2	3	4	5	5	4	5	1	1	4	1	20	1	89	US
5	4	5	1	4	5	5	3	3	5	1	1	2	4	5	4	2	4	1	2	2	1	44	2	100	US
5	5	4	4	5	5	5	4	5	4	2	1	2	4	5	4	4	4	1	3	4	4	15	1	34	US
2	2	3	2	4	5	4	2	4	5	1	3	4	0	3	4	3	2	4	4	2	3	13	2	65	US
