participant_id	HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender	behavior
T01640	4	2	4	2	2	5	2	5	4	4	1	-0.836698049517029
T01641	5	5	5	1	3	5	4	5	4	5	1	0.5562460560652999
T01642	5	5	5	4	5	5	5	4	5	3	1	1.564388367405047
T01643	4	4	4	2	5	4	4	4	5	5	1	0.7575137964579799
T01644	3	1	2	2	3	3	1	2	3	1	1	-1.320229640404223
T01645	5	4	3	3	3	5	4	4	4	2	1	0.29933343936328494
T01646	5	2	2	3	5	4	4	4	2	3	2	-0.4177015688870369
T01647	5	5	0	5	5	5	5	5	5	5	2	1.4525536333669098
T01648	3	5	3	2	4	5	5	4	5	4	2	0.7580223130628602
T01649	5	2	4	4	2	4	4	4	3	2	1	-0.3113389925881362
T01650	4	0	4	3	3	5	3	3	4	5	2	0.9635624089177817
T01651	5	4	2	3	2	5	5	4	4	4	2	1.0043193336379461
T01652	4	4	4	3	4	2	3	3	4	2	1	-0.3221194396684764
T01653	4	4	4	2	1	4	2	4	5	3	1	-1.428866974130584
T01654	4	1	5	4	4	4	5	4	3	3	1	-0.5212938425773337
T01655	5	5	5	5	5	5	5	5	4	5	2	1.5327551260784198
T01656	5	5	5	4	5	5	5	5	5	4	2	2.6943325252302825
T01657	4	3	4	2	2	4	2	5	3	1	1	0.18347809903081413
T01658	4	3	2	2	3	4	4	3	3	2	1	-0.34717161490189263
T01659	2	2	1	2	2	1	4	2	3	1	1	0.016224700440585493
T01660	5	5	4	4	5	3	5	2	5	5	2	1.3734423471759682
T01661	3	1	4	5	2	4	3	2	5	3	1	0.8305974571689052
T01662	5	5	5	5	5	4	5	4	5	5	2	1.0119828255902004
T01663	5	5	5	4	5	5	5	5	5	4	2	1.183972027237608
T01664	5	5	4	3	3	4	4	3	5	4	1	0.30120586960703744
T01665	5	5	5	4	4	4	3	5	4	2	2	1.1828382167547362
T01666	3	1	2	2	5	3	2	1	4	1	1	0.32991719252873597
T01667	5	5	4	5	5	5	5	5	4	5	2	0.6591057865434925
T01668	5	5	5	3	5	4	4	3	5	3	2	-0.529079241646518
T01669	4	4	5	4	5	5	5	4	5	2	2	1.0479107711003033
T01670	4	4	5	2	4	4	3	5	5	4	2	0.6274108758791705
T01671	5	4	4	2	3	5	4	5	0	2	1	-0.17844934905018103
T01672	2	2	2	5	3	4	4	2	2	2	2	0.8500094194482009
T01673	4	5	5	5	4	4	4	4	2	2	1	-0.04146404781665072
T01674	5	3	2	2	4	5	2	2	5	1	2	-0.02885878945728118
T01675	4	1	4	2	4	5	2	2	4	2	1	-1.432480589773098
T01676	4	4	4	5	5	5	4	5	5	5	2	-0.5611054970321835
T01677	5	2	3	2	4	5	5	4	4	1	1	0.21106544900072244
T01678	5	4	4	2	5	5	5	4	4	3	1	0.223644350664642
T01679	5	5	5	5	5	5	5	5	5	5	2	0.9246299621839098
T01680	4	5	3	2	3	4	4	2	3	3	1	1.090155409287152
T01681	4	2	3	3	2	4	4	4	4	2	2	0.42817520291968963
T01682	4	4	4	3	4	5	4	5	4	4	1	0.403371368258977
T01683	5	5	5	3	3	5	2	5	4	4	2	0.6148528207762305
T01684	3	4	4	3	5	5	4	4	4	2	1	-0.37948154369484377
T01685	1	5	4	5	4	4	4	5	3	2	1	1.2099912935536246
T01686	4	2	5	5	3	5	4	2	4	4	2	0.1381441454535567
T01687	5	5	5	5	5	5	4	5	5	5	2	1.1061326497837303
T01688	5	2	5	5	5	5	5	5	5	4	1	0.28860562043815785
T01689	5	4	3	4	4	3	5	4	4	5	1	0.49898320876478675
T01690	5	4	3	2	4	4	2	4	5	2	2	0.3634527441836636
T01691	5	0	5	2	2	4	2	4	5	4	1	-0.30633700759682797
T01692	4	5	4	0	4	5	4	5	5	2	2	0.9283311544574349
T01693	4	2	4	3	4	4	2	4	2	2	2	0.41710428812323674
T01694	4	5	5	4	4	2	4	3	4	4	2	0.3337605947327649
T01695	5	5	4	3	4	5	5	5	5	3	1	0.31511194633044987
T01696	4	1	4	1	3	4	2	1	4	2	1	-0.20508675422887299
T01697	5	3	3	5	5	0	5	5	4	2	2	0.5153129157603017
T01698	4	2	4	1	4	4	2	2	4	1	1	-0.5038642487615513
T01699	4	2	4	2	0	4	4	4	5	1	1	-0.2934524284059902
T01700	2	3	2	2	5	4	2	2	4	4	1	0.576940350293033
T01701	4	1	0	2	1	4	2	4	4	1	1	-1.8583002583411756
T01702	5	5	4	4	5	3	5	4	4	5	1	0.1462556142499033
T01703	5	4	3	2	2	4	5	4	5	2	2	0.8008661740633277
T01704	4	1	2	4	4	3	2	2	5	2	1	0.498643947741003
T01705	5	5	4	4	3	5	4	4	4	4	2	-0.09826486236325238
T01706	4	1	1	2	3	4	3	3	4	3	1	-0.8673508331322435
T01707	2	1	2	2	1	3	0	2	3	2	1	-0.8396853406279987
T01708	2	2	4	2	2	4	2	1	2	3	1	-0.6708290737461502
T01709	5	4	4	4	5	5	4	5	5	2	1	-0.32391842899035694
T01710	5	5	5	5	5	5	5	5	5	3	2	1.3834882970168236
T01711	5	4	4	4	3	3	5	4	5	1	2	0.6602394550155912
T01712	4	2	2	2	5	4	4	4	4	4	2	-0.030795805493641415
T01713	4	2	4	4	4	5	5	5	5	3	2	-0.09869383329935899
T01714	5	4	2	2	5	5	4	4	4	2	1	0.4591142086558302
T01715	4	3	4	1	1	3	2	3	4	1	1	-1.221940992903702
T01716	2	4	4	3	2	5	4	2	2	2	1	0.36342453884472686
T01717	4	5	2	4	3	5	5	5	5	5	2	2.354467138351267
T01718	5	4	4	4	5	5	4	5	4	4	2	1.7304547008697309
T01719	5	5	5	4	5	5	5	4	5	5	1	0.049321145597942206
T01720	5	3	4	4	4	5	4	5	4	2	2	-0.14394568330236368
T01721	5	4	5	4	4	3	5	5	4	3	2	1.7208482595640864
T01722	4	3	3	2	4	5	5	4	5	5	1	0.06995572534593475
T01723	4	4	2	4	5	4	3	5	4	0	2	-1.0129509753806598
T01724	5	4	4	2	3	4	4	3	3	2	1	-0.2028311802308561
T01725	3	5	3	2	3	4	4	4	4	2	2	-0.15457059529302586
T01726	3	2	1	4	4	3	5	3	5	4	2	0.40875007588866646
T01727	4	2	4	3	2	5	1	4	4	2	2	-0.7449764519049176
T01728	4	3	5	3	4	5	5	4	4	4	1	0.3890433342318912
T01729	5	0	0	4	4	4	5	4	5	5	2	1.042897174324938
T01730	5	5	4	3	5	4	3	5	3	4	2	1.2243521231187122
T01731	4	4	5	4	5	4	4	2	3	2	1	-0.0985966755255099
T01732	2	2	4	2	5	2	3	1	2	1	1	-0.7045801567013087
T01733	4	4	4	1	2	4	4	3	2	1	1	0.18460591086110884
T01734	4	1	4	3	2	3	2	2	2	1	1	-0.9437842759020727
T01735	5	4	5	4	4	4	4	5	4	2	1	-0.6791344751152804
T01736	5	5	5	5	5	5	5	4	5	5	1	0.5575757788449285
T01737	2	1	5	3	3	5	4	2	4	1	1	1.3291631157353685
T01738	4	2	4	2	5	5	5	5	4	2	1	-0.24315762628213444
T01739	4	4	4	2	5	4	3	4	5	2	2	0.4498939934911321
T01740	4	1	4	3	5	5	3	3	4	3	1	-0.22499626512152526
T01741	3	2	1	2	3	5	2	4	2	1	1	-0.19704389656658228
T01742	4	2	3	1	2	5	0	3	4	3	1	0.14867290559010202
T01743	4	3	2	3	3	5	3	2	3	1	1	-0.38493886992336646
T01744	5	3	5	2	5	5	5	3	3	2	1	1.1915313354643802
T01745	2	4	4	2	4	4	3	2	3	3	1	-1.150342097174758
T01746	1	1	2	1	1	4	1	1	1	1	1	0.1788436629473048
T01747	5	4	4	2	4	4	4	4	4	2	1	1.0423327412942864
T01748	5	4	4	3	4	0	4	3	4	3	2	0.08795820248070624
T01749	5	4	4	2	4	3	3	3	2	2	2	0.8075845863276656
T01750	5	2	4	0	4	5	4	4	4	2	2	0.7491605315061639
T01751	4	1	2	2	2	5	3	1	1	1	1	-1.4928163906796752
T01752	4	5	5	3	5	5	5	3	4	3	2	0.7409691131255821
T01753	5	4	5	4	5	5	4	4	5	4	1	0.3952019147701188
T01754	5	5	5	5	5	5	5	5	5	5	2	1.6013053700100628
T01755	3	2	2	2	4	4	3	4	5	2	2	1.490611691187607
T01756	5	5	4	3	5	4	5	3	4	2	2	1.7775411581145408
T01757	5	4	5	3	5	0	5	4	5	5	2	0.701103966430908
T01758	5	5	5	3	4	5	2	5	5	2	1	0.1368106649289205
T01759	2	4	4	1	2	4	4	2	3	2	1	-0.1790238138895764
T01760	5	5	5	2	4	5	4	5	5	4	2	1.132009918477171
T01761	2	1	4	3	4	4	2	4	2	4	2	0.8138899879906416
T01762	4	3	3	4	1	4	4	3	4	1	1	0.3175181852737771
T01763	2	4	4	2	5	4	2	5	4	5	1	2.202181371555592
T01764	5	5	3	5	4	5	5	5	4	5	1	1.035362689951276
T01765	5	5	5	2	4	5	5	5	5	2	2	-0.09296688523373575
T01766	4	4	4	2	4	4	4	5	5	2	2	0.8710178780770423
T01767	2	3	3	2	4	4	4	5	4	4	2	0.09078533004769179
T01768	4	5	2	4	4	5	4	5	4	4	2	1.4256566335688163
T01769	5	2	4	2	4	5	4	4	4	2	2	1.4512362917380468
T01770	2	4	5	3	4	5	4	2	4	1	1	-0.33616711255189213
T01771	5	4	2	4	5	5	3	5	4	1	1	-0.0867195271361115
T01772	4	2	2	2	0	4	4	4	4	3	2	1.1963442165425113
T01773	5	4	5	3	5	5	4	4	4	4	2	1.669425728033765
T01774	4	4	4	2	1	4	4	2	4	4	1	-0.32146847144195073
T01775	5	5	5	2	5	4	4	4	4	4	2	-0.14403024314000046
T01776	3	2	2	3	2	5	1	2	4	1	1	-0.7475410970657006
T01777	4	4	4	2	2	3	4	1	4	4	2	1.9430342234112206
T01778	4	1	5	4	2	2	4	4	4	2	1	-1.0202085829461447
T01779	5	2	3	3	4	4	4	4	4	5	2	-0.5251453530364669
T01780	5	4	5	4	5	4	3	3	5	4	2	1.2798402356625036
T01781	3	1	5	3	3	4	3	2	1	1	2	-0.37465724391434957
T01782	4	5	5	5	4	4	5	3	5	2	2	1.1955287327491195
T01783	4	5	5	5	5	4	5	4	0	5	1	0.39557288539304114
T01784	0	2	2	2	4	4	4	4	2	1	1	0.06364458432475871
T01785	4	4	4	1	4	4	2	1	2	2	1	-1.3317290192070457
T01786	1	4	4	4	3	0	4	4	4	1	1	0.3389910253555008
T01787	4	2	5	4	4	5	3	5	4	2	1	1.091614762393826
T01788	5	5	5	4	5	5	5	5	0	5	2	2.339329344541606
T01789	3	3	4	0	4	5	2	2	4	3	1	-0.004549345660301574
T01790	5	5	4	4	3	4	4	5	0	5	2	0.845531949374962
T01791	1	1	2	1	1	3	1	1	1	1	1	-1.7758321128444277
T01792	4	1	5	2	4	4	4	4	4	4	1	-0.5761223387936758
T01793	4	4	2	2	2	4	3	4	2	1	1	0.14916493781579415
T01794	4	5	5	3	1	3	5	5	4	3	2	1.6785040695632079
T01795	2	5	1	2	3	3	2	1	2	1	1	-0.6362258647023868
T01796	4	1	2	2	4	4	4	3	1	2	1	-0.31802584971082193
T01797	5	1	3	2	5	5	2	2	3	3	1	0.2780178719390056
T01798	5	5	4	5	5	5	5	5	5	5	2	1.9332137753152117
T01799	2	4	2	1	2	5	3	3	4	1	1	-2.216126886104672
T01800	4	4	4	4	4	4	4	4	5	3	2	-0.33642458260546704
T01801	4	1	2	2	2	2	3	2	4	2	1	0.32291902824350527
T01802	5	4	4	4	4	4	4	5	5	2	2	0.5417146206626939
T01803	5	5	5	2	4	5	5	4	4	5	2	1.5664168742576834
T01804	5	4	4	5	4	5	5	4	1	5	2	0.9668681949305263
T01805	2	3	4	2	1	4	3	4	1	1	1	-0.7712050633130787
T01806	4	3	4	3	4	3	4	5	4	2	1	-0.27856048114079024
T01807	3	3	2	3	2	5	2	2	4	3	1	-0.34235347201651434
T01808	5	1	2	2	2	2	4	2	2	2	1	-0.2375128071214862
T01809	5	5	5	5	5	5	5	5	5	5	2	2.0416251424498846
T01810	3	0	4	2	2	4	2	2	2	3	2	-0.44471550191456555
T01811	4	1	4	2	4	4	4	2	4	2	1	0.8503165468671605
T01812	5	5	4	3	5	5	5	4	3	2	1	0.9031375531161985
T01813	4	4	4	2	4	2	2	4	4	4	1	0.14434887311785055
T01814	4	4	5	2	5	5	5	5	5	4	1	-0.5094896965440163
T01815	5	5	2	4	4	5	5	4	4	3	2	-0.18111338339297167
T01816	5	4	3	2	2	4	4	3	4	1	2	0.3753199445505127
T01817	4	4	2	2	5	4	1	4	4	3	2	-0.17595845756550876
T01818	4	2	5	2	2	2	2	2	4	2	1	0.3656323249698126
T01819	5	4	5	3	4	5	4	3	3	1	2	-0.626961073586898
T01820	4	5	5	4	5	4	3	3	5	2	1	-0.3027297032777779
T01821	5	4	5	5	5	5	5	5	5	4	2	1.0017999766841164
T01822	5	2	5	3	5	5	5	5	4	5	2	0.9198773297383703
T01823	4	4	4	2	0	5	5	4	5	2	1	0.17976842679522748
T01824	5	3	5	5	5	5	5	5	5	5	1	1.2781995281164504
T01825	5	5	4	5	4	4	5	5	4	4	1	0.5942527890914954
T01826	3	5	5	2	3	1	3	2	4	2	1	-0.343630728226269
T01827	4	4	5	0	2	4	4	4	5	3	2	1.176335252157469
T01828	5	4	5	3	4	5	5	5	5	4	2	0.13368647073586704
T01829	5	5	5	4	5	4	5	5	5	5	2	0.82893789970584
T01830	4	3	4	2	2	4	4	2	4	2	1	-0.4742449982930947
T01831	2	1	4	2	3	2	2	2	4	3	1	-0.7238777748329408
T01832	3	0	4	5	5	5	5	4	5	0	1	-0.9562426728377691
T01833	4	1	5	1	4	4	4	4	4	4	1	0.20438451509992692
T01834	4	2	3	2	3	4	4	4	2	3	1	0.3163050444364372
T01835	4	3	5	2	4	5	3	4	5	4	2	0.9632495101674146
T01836	4	3	3	4	4	4	5	4	4	2	1	0.8849737020882422
T01837	5	5	4	4	4	5	4	0	5	5	2	1.399466303696772
T01838	2	1	2	2	4	4	3	2	3	2	2	-0.8337687245011607
T01839	3	2	4	1	4	4	1	0	2	2	2	-0.3788183571290776
T01840	4	4	4	2	5	4	3	4	4	1	1	0.45741341359296256
T01841	2	1	2	2	2	1	2	4	4	1	2	-1.5870148524397707
T01842	5	4	5	5	4	5	3	3	3	4	2	0.012366581462320392
T01843	4	2	4	2	4	3	3	2	3	2	1	0.12854718769708642
T01844	4	4	5	5	5	4	5	5	5	2	1	2.447306551527707
T01845	5	4	4	3	4	5	4	5	4	5	2	-0.2978915437119708
T01846	4	2	3	2	2	2	5	3	3	2	1	1.5399528448658288
T01847	5	5	4	5	4	0	5	4	5	3	2	0.42967623608567085
T01848	5	5	5	4	4	3	5	5	5	3	2	-0.001426618557147874
T01849	4	1	2	2	1	2	4	2	4	2	2	0.8436394856297573
T01850	3	4	4	4	4	4	4	3	1	2	2	0.42205068626530023
T01851	3	3	5	2	1	4	2	2	2	3	1	-1.414369891794394
T01852	5	4	4	2	4	4	5	4	3	5	2	0.8437264080025022
T01853	0	4	4	3	5	3	4	2	4	4	2	0.862728487808186
T01854	3	1	5	4	2	4	3	4	4	2	2	0.7860032337521491
T01855	1	3	5	3	2	5	4	4	4	4	1	-0.8676430571011873
T01856	4	2	2	3	3	4	2	3	3	1	1	-1.6848407588482783
T01857	4	4	1	3	1	4	2	2	3	2	1	-1.0370027128824963
T01858	3	4	5	2	4	4	4	4	3	4	1	-1.1817586737418773
T01859	5	4	4	4	5	5	4	2	2	5	1	-0.76903222525102
T01860	3	4	4	2	2	4	2	2	4	1	1	0.6650106234689823
T01861	2	2	4	3	4	4	3	3	2	1	1	0.3363244262634213
T01862	4	2	5	4	3	4	5	4	4	5	1	0.03189561665832075
T01863	5	2	4	5	3	3	4	4	3	1	1	-0.37590872271961984
T01864	5	3	4	2	3	5	2	5	2	2	1	-0.8859100994396613
T01865	0	5	4	3	2	5	4	3	5	4	2	0.2557691019362047
T01866	5	5	4	5	4	5	4	4	5	5	2	1.1034342117079439
T01867	4	4	3	1	4	2	4	4	4	2	2	1.1792680603526469
T01868	5	3	2	3	1	5	5	5	4	3	1	1.2703912205308208
T01869	5	0	5	4	5	5	3	4	5	4	2	-0.8428845309992915
T01870	4	2	5	4	5	5	5	5	5	5	2	1.0189114342974834
T01871	2	5	5	4	5	4	4	5	4	4	1	0.18061906053294963
T01872	0	4	5	5	5	5	5	5	5	5	2	1.0097404440056432
T01873	5	4	2	2	5	2	5	5	5	3	2	2.626313002942803
T01874	4	2	1	3	2	4	2	2	3	2	2	-0.223713411840403
T01875	4	2	4	3	1	4	3	4	2	2	2	-1.298587736996891
T01876	2	1	0	2	4	4	2	5	4	2	2	-0.7207069581407846
T01877	4	2	2	3	3	4	5	2	1	3	2	1.5038346256196624
T01878	4	3	2	3	2	4	2	2	3	2	1	-0.3329537858765767
T01879	4	0	3	3	4	5	5	4	4	4	2	-0.18536927214574606
T01880	4	4	5	3	5	4	3	2	3	1	2	0.35139726636334273
T01881	5	1	1	0	1	3	2	1	2	1	1	-1.1037408214227817
T01882	4	4	4	2	5	4	3	3	4	2	1	-1.101885282477714
T01883	3	3	4	2	3	3	2	1	3	2	1	-0.640990259387836
T01884	4	4	4	4	3	4	3	5	3	3	1	0.11808837157479202
T01885	1	1	1	2	1	4	3	2	4	1	1	-0.16763417672941128
T01886	5	4	5	3	5	5	4	4	4	3	1	0.3742996226024319
T01887	5	3	4	5	4	4	4	2	5	4	2	0.6964076888812634
T01888	5	5	5	5	4	5	4	3	4	1	1	0.6270998724377443
T01889	5	4	5	4	5	5	5	5	5	3	2	1.8683039765887637
T01890	5	5	4	4	5	5	5	4	5	5	1	0.7933787893403819
T01891	5	4	5	4	5	5	5	2	4	2	1	0.2751708201088577
T01892	3	2	5	4	5	4	4	4	5	5	1	0.5408586014786418
T01893	4	5	4	4	4	4	3	3	4	5	1	-0.585876926646579
T01894	4	4	3	4	3	4	5	2	2	3	2	1.0279101081043738
T01895	3	4	4	3	4	5	4	4	4	4	1	0.7359892321701895
T01896	0	5	5	3	5	5	4	4	5	4	2	-0.2585523603231972
T01897	3	4	4	2	4	5	3	2	3	1	2	0.528023539433198
T01898	4	4	4	3	5	4	5	5	4	5	2	1.6604309509265816
T01899	5	5	5	5	5	4	5	4	5	4	2	1.8806919759787162
T01900	5	3	4	2	2	3	2	1	3	2	1	-0.9330306371524945
T01901	4	2	1	1	1	2	4	4	2	2	2	0.032794621560846504
T01902	2	2	1	3	4	4	2	2	2	2	1	-0.046090998927146715
T01903	5	4	2	5	5	5	4	5	5	3	2	1.2431461333218392
T01904	4	5	5	2	3	4	5	4	5	2	1	-0.6608420697050885
T01905	5	3	4	2	2	3	2	4	1	2	1	0.6929590466854413
T01906	4	1	1	2	3	4	2	2	4	1	1	-0.9537364452652296
T01907	5	5	4	4	4	5	2	4	5	3	1	0.2560863348986405
T01908	4	5	4	3	2	5	5	5	4	3	2	2.1624994762848675
T01909	4	4	1	3	4	5	4	5	5	5	1	-0.16378948616097755
T01910	4	3	4	3	2	4	3	3	3	4	1	-0.5757069078904713
T01911	4	4	2	3	4	5	4	4	5	5	1	-0.0002856195879876594
T01912	3	2	3	2	4	4	4	3	3	2	1	-0.17798697671535474
T01913	4	1	2	2	2	3	4	4	4	1	2	0.6139231806588257
T01914	3	2	4	2	4	3	2	3	1	1	1	-0.7134267201281923
T01915	4	2	5	4	4	4	4	2	4	4	2	0.8641042391692455
T01916	4	3	1	2	2	4	5	1	3	1	1	-0.4699570223276931
T01917	5	4	3	5	5	4	4	4	5	1	1	-0.2558305820224025
T01918	5	3	4	4	4	4	3	5	4	5	1	0.7137276183136678
T01919	4	3	5	3	2	4	4	4	3	2	1	0.6602704503402039
T01920	5	5	4	3	5	2	4	4	5	5	2	0.8724616428362975
T01921	5	2	4	4	4	2	5	3	4	2	2	0.3391699636683194
T01922	4	2	3	3	2	4	3	2	1	1	1	-0.4403087904898428
T01923	4	2	4	4	2	4	3	5	3	4	2	0.9317251561066442
T01924	3	1	2	4	4	4	4	2	4	1	1	0.5500360915567264
T01925	5	3	4	2	3	5	4	4	5	3	1	-0.47994429813547085
T01926	2	1	1	4	5	5	4	3	4	3	1	-0.37218086512751125
T01927	3	5	4	4	5	3	4	5	5	2	1	0.4227151432615046
T01928	5	5	5	4	4	5	4	5	5	5	2	0.48508237459012066
T01929	4	3	5	3	3	4	3	0	5	4	1	-0.4238139173620593
T01930	5	4	5	3	5	4	5	2	5	4	1	0.17520515943602943
T01931	5	4	4	5	5	5	4	4	5	5	1	0.13193636833253403
T01932	3	5	5	2	5	4	0	4	4	5	2	1.8006198668320357
T01933	2	3	4	1	1	5	2	2	1	4	1	-0.02273583035349591
T01934	4	4	5	2	2	4	2	4	4	2	1	0.5236328975441039
T01935	4	5	4	3	5	4	4	1	5	2	1	0.5407911042495925
T01936	4	4	2	4	4	3	3	2	4	2	1	-1.0243678589100105
T01937	5	3	3	3	4	4	4	1	4	1	1	-0.9837332434806967
T01938	4	0	1	3	5	4	3	3	3	4	1	-0.33265163181034174
T01939	5	5	4	3	4	0	5	4	4	3	2	0.8836558606018418
T01940	3	1	1	3	2	2	1	4	2	1	1	-0.5736976238040324
T01941	5	3	4	2	2	5	4	5	5	1	1	0.3067167397793895
T01942	1	2	4	2	3	5	3	2	1	1	1	-0.6550667645785451
T01943	3	1	1	2	4	4	2	1	2	1	2	0.1701834531698992
T01944	4	4	5	1	5	5	3	4	3	5	1	0.5006421746317272
T01945	4	5	5	3	4	5	4	3	5	2	2	0.39600906916751516
T01946	3	2	3	2	1	4	4	2	5	1	1	-0.19377593032108095
T01947	3	2	2	0	2	5	4	2	2	2	1	-0.8717269840350863
T01948	4	2	4	3	3	4	4	0	4	2	1	0.7745640601329361
T01949	4	3	4	3	2	5	3	4	4	4	2	0.9046101466765557
T01950	4	2	3	2	4	4	4	1	5	3	1	-0.5338279608130005
T01951	3	1	4	1	4	4	1	1	2	2	2	-0.46478503847827723
T01952	2	1	4	2	4	4	2	4	4	3	2	0.20064241050573084
T01953	4	4	5	4	5	4	5	4	4	4	2	0.8928116166339883
T01954	5	5	5	5	5	5	5	5	3	5	2	-0.08889144402374471
T01955	4	5	4	5	4	4	4	5	5	5	2	0.6014444377150931
T01956	1	1	2	3	1	4	2	2	1	2	2	0.636668176488376
T01957	3	1	1	2	4	2	2	1	4	1	1	-1.5916008785915046
T01958	4	3	2	2	5	5	4	4	4	5	1	0.8822657902531827
T01959	2	4	4	2	2	3	1	2	4	2	1	-0.908428966159998
T01960	5	5	2	4	4	4	4	5	4	3	1	-0.1146020423523545
T01961	5	2	5	1	2	4	3	2	5	3	2	0.8974540392899256
T01962	2	2	3	2	3	3	2	4	4	1	2	-0.7502276451224565
T01963	4	2	5	2	1	4	3	2	2	1	1	0.3647614875163692
T01964	4	5	5	4	4	5	4	5	5	4	1	-0.02771299573192576
T01965	4	5	5	2	2	2	3	4	4	0	2	-0.06817656879257533
T01966	5	3	5	0	4	3	4	5	3	2	1	0.3340708356091187
T01967	5	4	3	4	4	5	3	4	3	3	2	-0.5767039093513264
T01968	2	4	2	2	3	4	4	4	3	2	1	-1.0813152361970368
T01969	3	2	3	2	4	4	0	4	3	2	1	-0.9014835712593894
T01970	4	2	2	5	4	4	2	5	4	3	1	-1.1190602021873164
T01971	4	1	3	5	5	5	4	3	3	4	1	1.083783254138387
T01972	5	5	5	5	5	5	5	5	5	4	2	0.7929785798626398
T01973	1	1	2	2	4	3	5	3	3	4	2	1.1003734648007124
T01974	4	4	5	5	5	5	4	5	4	2	1	0.9680209256479906
T01975	5	5	5	5	5	5	4	5	5	4	2	1.6735160926020156
T01976	2	5	2	1	1	3	2	2	2	3	1	-0.8761383236037529
T01977	5	2	3	2	4	4	2	2	0	2	1	0.09235443935891446
T01978	3	2	4	2	3	5	4	1	4	2	1	0.02638600137418018
T01979	4	5	5	4	4	5	4	3	5	3	2	0.6947733555911334
T01980	5	0	4	3	5	5	2	4	5	2	1	-0.543299437235051
T01981	2	4	2	5	4	3	1	2	4	1	1	-0.31369964438630005
T01982	4	4	3	2	5	4	2	4	4	1	1	0.34575353524761704
T01983	5	4	2	4	5	5	4	5	3	4	1	0.2883738910307007
T01984	5	5	4	5	5	5	5	5	3	5	2	0.07339123147493887
T01985	3	2	3	2	2	4	4	1	3	1	1	0.551360588672893
T01986	5	5	5	2	5	4	5	5	5	5	2	1.053400183136497
T01987	5	3	4	4	3	3	5	2	3	3	1	1.3866417128123576
T01988	5	4	3	3	5	5	3	4	4	2	1	0.24923350200732547
T01989	2	2	4	4	5	5	5	4	5	4	1	-0.10112375525029771
T01990	4	3	5	2	4	4	3	3	5	2	1	0.9132525008914815
T01991	5	3	3	4	5	5	3	4	4	4	2	0.42884542334848463
T01992	5	4	3	5	4	5	5	4	0	3	1	0.32100850421649774
T01993	2	1	4	2	1	5	2	2	4	1	2	-0.8699649752511288
T01994	5	2	2	4	2	4	5	4	4	3	2	0.6515170342927492
T01995	4	4	3	2	3	4	5	5	4	3	1	0.5096101288755883
T01996	5	0	4	4	3	5	4	5	4	3	2	0.8208670789803034
T01997	4	3	5	5	5	5	4	5	5	2	2	-0.5928117231689483
T01998	3	4	4	2	2	4	3	4	4	1	2	0.2830332497316965
T01999	4	4	4	4	5	5	3	4	5	4	2	0.7551614561591492
T02000	4	2	2	2	4	4	5	4	5	2	2	0.2649495792603876
T02001	3	4	2	2	2	4	4	3	4	4	2	0.7495949222178977
T02002	5	4	5	4	5	4	4	5	5	5	2	0.8337161323844745
T02003	4	1	5	1	1	4	3	3	2	1	1	-1.145588819240858
T02004	5	5	5	5	5	5	5	5	4	5	2	1.6099964112668546
T02005	5	1	2	2	1	4	2	1	4	2	2	0.8109870120365079
T02006	5	5	4	4	5	5	5	5	5	2	2	0.1635407868880574
T02007	2	2	4	3	2	5	5	2	4	4	1	-0.5804578791982948
T02008	4	2	4	4	2	5	4	1	4	4	1	1.042440343123032
T02009	5	3	4	3	4	4	4	5	5	4	2	0.4845248842227776
T02010	5	4	4	5	5	4	5	4	5	4	2	0.9612085734925088
T02011	4	4	5	5	5	5	5	5	5	5	2	1.7903144368458388
T02012	5	5	4	4	4	4	5	5	5	3	2	0.6941200687112811
T02013	5	5	5	3	0	5	5	4	5	5	2	1.2223553457257563
T02014	5	5	4	5	5	4	5	4	5	4	2	1.2633001146338505
T02015	5	5	5	5	5	5	5	5	5	5	2	1.3113318657582425
T02016	3	2	1	4	1	3	5	1	2	1	1	1.3820269258337898
T02017	4	4	4	4	2	4	4	4	5	3	1	-0.15951839601379914
T02018	5	5	4	5	5	5	5	5	5	5	1	0.6452792520874192
T02019	5	4	4	3	4	3	4	5	4	2	2	0.5126970227272089
T02020	3	3	3	4	4	5	2	5	1	2	1	-0.21424505775515396
T02021	4	3	3	2	4	4	2	4	5	4	2	0.09144902930518725
T02022	5	4	4	4	4	5	5	4	5	3	2	0.39938135551331666
T02023	4	1	2	2	1	2	1	2	1	1	1	-1.153213192168342
T02024	5	4	4	5	5	5	5	4	4	2	1	2.1550712754791164
T02025	4	2	2	2	1	4	2	4	4	2	1	-1.3600310110955378
T02026	5	5	5	5	4	5	5	4	2	3	1	1.5116515786572473
T02027	3	2	4	2	4	4	4	2	4	4	1	0.4422168678784846
T02028	4	4	4	1	2	3	2	4	1	1	1	-1.6761920765977232
T02029	2	0	4	3	2	4	3	4	4	4	1	-0.015920172005441824
T02030	4	3	4	3	1	4	2	4	4	3	1	0.42842206393732896
T02031	5	4	5	4	4	5	5	5	5	4	2	1.1266271887681139
T02032	4	4	4	2	4	5	5	4	5	4	2	0.6450879198145485
T02033	2	4	4	4	3	4	4	2	5	1	1	1.2554953300722824
T02034	4	4	2	5	4	4	5	3	4	3	2	1.0428068031232187
