HSNS1	HSNS2	HSNS3	HSNS4	HSNS5	HSNS6	HSNS7	HSNS8	HSNS9	HSNS10	gender	country
0	2	1	0	3	5	4	2	3	2	1	US
4	3	1	2	2	4	2	2	3	2	1	US
4	3	2	4	2	2	3	4	3	1	1	US
4	5	2	3	3	5	2	3	4	2	1	US
4	4	4	2	1	4	5	5	4	1	1	US
3	2	2	4	4	3	3	1	4	2	1	US
4	5	4	2	4	3	2	2	4	2	1	US
4	5	5	4	5	5	1	4	5	5	1	US
5	5	4	3	4	0	2	5	4	5	1	US
5	5	2	3	2	4	2	5	5	3	1	US
2	3	4	2	2	2	3	2	4	2	1	US
1	1	1	1	2	4	2	2	1	1	1	US
4	4	4	3	4	4	2	4	2	1	1	US
5	4	4	5	4	5	1	5	4	3	1	US
5	1	0	2	3	3	4	3	2	3	1	US
5	4	5	2	3	5	2	4	5	5	1	US
4	4	3	4	5	5	2	5	5	4	1	US
5	3	4	4	3	5	2	4	5	4	1	US
2	5	1	2	0	5	4	2	3	1	1	US
5	2	3	3	4	5	2	3	5	2	1	US
2	2	4	2	1	3	4	2	4	3	1	US
4	3	3	1	2	4	4	4	0	1	1	US
5	1	2	5	4	4	4	2	3	4	1	US
4	2	2	1	2	2	4	3	4	1	1	US
4	2	2	2	2	4	4	3	5	1	1	US
4	4	5	4	4	5	2	4	4	2	1	US
4	2	4	2	2	5	2	2	3	1	1	US
5	4	4	2	4	2	2	4	2	2	1	US
3	2	4	2	3	3	3	3	2	1	1	US
4	4	4	2	1	4	3	5	4	2	1	US
0	2	5	1	2	5	2	2	5	1	1	US
4	3	4	3	5	5	2	4	3	2	1	US
4	2	2	2	4	5	2	4	4	5	1	US
4	5	4	3	3	3	2	3	4	2	1	US
4	4	5	5	4	5	0	5	5	5	1	US
2	2	4	3	2	4	3	4	3	2	1	US
2	4	3	4	3	4	5	3	5	2	1	US
5	4	4	3	4	4	2	5	2	2	1	US
5	3	4	5	5	5	2	5	4	5	1	US
4	4	5	4	5	5	1	5	5	3	1	US
4	2	3	2	2	4	2	5	5	2	1	US
2	4	2	2	3	3	4	1	5	2	1	US
1	3	5	4	2	4	2	4	4	1	1	US
5	1	5	3	4	4	2	4	4	5	1	US
4	4	4	4	4	4	3	3	5	2	1	US
5	4	2	2	5	4	3	4	5	4	1	US
2	3	2	1	4	4	2	4	5	1	1	US
3	2	4	3	3	3	2	2	1	1	1	US
1	1	1	1	1	2	5	1	1	1	1	US
0	2	1	1	2	4	3	3	5	1	1	US
5	5	5	5	5	5	1	5	5	4	1	US
3	3	2	2	3	4	2	2	4	1	1	US
4	2	3	3	3	4	2	4	2	1	1	US
4	5	2	3	4	5	1	4	5	4	1	US
5	5	4	4	1	4	2	3	3	4	1	US
2	3	4	2	2	4	4	1	4	1	1	US
5	4	5	4	4	5	2	5	5	3	1	US
2	2	3	1	4	5	5	2	2	2	1	US
5	4	1	2	4	4	5	4	4	2	1	US
4	2	4	4	4	3	3	1	3	2	1	US
4	5	5	3	5	5	2	4	5	4	1	US
5	4	4	2	5	5	2	4	5	5	1	US
4	2	1	2	5	4	4	4	4	2	1	US
4	1	4	1	4	4	5	4	2	2	1	US
4	2	4	3	1	5	3	2	2	2	1	US
5	5	5	5	5	4	2	4	5	2	1	US
3	3	4	1	4	2	3	3	2	3	1	US
4	4	2	2	4	5	1	1	5	2	1	US
4	2	3	2	3	2	5	3	1	2	1	US
4	3	2	2	5	3	1	2	5	4	1	US
4	4	3	4	2	4	3	4	4	1	1	US
3	1	1	1	0	1	5	2	2	1	1	US
4	1	4	4	3	5	4	2	2	2	1	US
5	3	4	4	4	2	1	3	4	0	1	US
5	5	4	3	5	2	2	5	4	4	1	US
4	4	2	2	3	2	4	4	1	2	1	US
4	4	4	4	4	5	1	5	3	3	1	US
5	3	5	4	3	3	3	4	3	4	1	US
2	2	3	3	2	5	4	2	4	2	1	US
4	4	3	2	3	3	1	3	1	4	1	US
5	5	4	4	4	4	2	2	5	2	1	US
2	2	2	1	3	5	3	3	5	1	1	US
5	4	4	5	2	5	1	4	5	3	1	US
3	4	3	2	2	4	5	4	5	4	1	US
5	2	3	3	4	4	3	4	2	2	1	US
5	5	5	5	5	5	2	5	5	4	1	US
5	5	4	5	5	4	1	4	5	3	1	US
5	4	3	3	5	5	2	4	4	2	1	US
4	5	5	4	4	4	3	5	5	4	1	US
1	2	2	1	2	3	3	1	2	1	1	US
4	1	3	4	3	2	2	4	4	4	1	US
4	3	3	4	2	4	2	4	5	4	1	US
5	5	5	4	5	5	1	4	5	5	1	US
1	4	2	1	4	3	4	3	2	1	1	US
5	5	4	4	2	5	2	2	4	3	1	US
1	1	2	1	2	4	5	1	4	1	1	US
3	5	4	2	4	4	2	3	4	2	1	US
3	2	2	2	1	4	4	2	4	3	1	US
1	1	1	2	1	4	2	1	2	1	1	US
3	4	4	5	4	4	2	2	5	4	1	US
4	2	3	5	3	4	2	4	4	3	1	US
5	2	4	5	5	4	4	4	5	1	1	US
5	4	4	2	4	4	2	3	4	3	1	US
4	3	4	3	3	5	2	4	4	2	1	US
5	4	2	4	3	5	2	4	4	4	1	US
4	1	3	2	2	5	0	2	3	2	1	US
5	3	4	2	4	3	2	5	4	4	1	US
4	5	1	2	4	4	2	5	4	3	1	US
4	4	5	5	4	5	2	4	4	3	1	US
5	3	2	2	2	5	2	4	4	2	1	US
1	3	4	2	2	5	2	4	4	1	1	US
4	1	4	3	3	5	4	3	3	1	1	US
4	2	3	1	2	2	5	2	1	2	1	US
2	4	1	2	2	5	2	2	5	2	1	US
3	2	2	2	4	5	4	2	3	1	1	US
2	1	4	3	4	5	4	3	3	4	1	US
5	3	4	2	5	5	2	4	2	3	1	US
4	3	1	3	2	4	5	4	2	1	1	US
5	4	5	3	4	5	1	3	5	5	1	US
5	4	5	3	5	5	1	5	4	4	1	US
4	4	1	2	3	4	4	4	5	3	1	US
2	1	1	2	1	4	5	2	1	2	1	US
2	1	3	3	2	4	3	4	2	4	1	US
2	1	1	4	3	4	4	3	2	2	1	US
2	4	1	3	2	2	5	2	5	1	1	US
5	3	5	1	4	4	2	5	3	4	1	US
5	5	5	4	4	2	1	5	5	4	1	US
4	2	4	2	4	5	3	4	5	3	1	US
4	4	5	4	5	5	1	5	4	2	1	US
3	1	1	1	1	3	5	2	1	1	1	US
4	4	3	5	4	4	3	4	5	3	1	US
2	1	2	1	2	3	3	4	2	4	1	US
4	2	4	2	4	5	3	3	4	2	1	US
4	5	4	2	3	3	2	5	2	2	1	US
5	4	4	2	5	5	1	2	4	3	1	US
2	1	5	1	0	4	3	4	4	1	1	US
5	4	5	5	5	4	1	4	5	5	1	US
4	1	2	1	4	3	2	3	1	0	1	US
4	4	5	3	3	5	1	4	4	2	1	US
1	4	1	2	2	4	4	1	4	1	1	US
0	4	3	2	2	3	3	4	4	1	1	US
5	2	4	2	0	5	3	3	4	1	1	US
4	4	5	5	2	5	1	4	3	2	1	US
5	3	4	4	4	3	2	2	5	5	1	US
4	1	3	3	1	4	4	2	4	2	1	US
4	4	4	2	4	4	3	4	4	2	1	US
2	1	1	1	2	1	5	1	3	1	1	US
4	2	4	4	4	5	2	2	5	2	1	US
4	5	4	4	4	5	2	4	5	4	1	US
4	3	4	3	5	4	1	4	5	2	1	US
2	2	4	2	2	4	2	0	5	2	1	US
4	2	4	1	4	2	4	4	4	2	1	US
4	2	4	3	1	5	4	2	2	2	1	US
5	1	2	2	3	4	5	2	4	1	1	US
5	2	4	3	4	2	2	4	3	4	1	US
2	3	2	1	3	4	2	4	5	2	1	US
3	1	1	1	2	5	3	2	4	0	1	US
2	4	4	1	4	3	3	4	2	2	1	US
4	4	4	4	5	2	2	3	4	5	1	US
4	5	5	4	5	5	1	5	5	0	1	US
5	4	4	3	5	4	2	3	4	4	1	US
4	3	5	5	2	4	2	3	5	0	1	US
5	4	5	4	5	5	1	3	3	4	1	US
5	2	4	2	4	4	1	5	5	2	1	US
5	5	5	4	4	3	3	4	5	4	1	US
5	3	3	4	3	4	2	3	5	3	1	US
2	1	1	4	2	3	2	1	1	2	1	US
4	2	2	1	2	5	2	2	4	2	1	US
5	5	3	5	4	5	2	5	5	4	1	US
4	2	4	2	5	4	1	2	4	2	1	US
2	4	3	2	4	4	2	4	2	1	1	US
4	4	4	4	4	4	2	2	4	2	1	US
4	2	3	2	4	5	2	3	1	4	1	US
4	4	3	5	3	4	3	4	3	4	1	US
5	5	4	3	5	4	2	4	3	2	1	US
4	5	4	3	4	5	1	4	5	5	1	US
4	2	4	3	2	4	2	3	4	2	1	US
5	5	5	5	5	5	1	4	5	5	1	US
1	1	2	3	3	4	2	2	2	2	1	US
4	5	2	3	4	4	4	3	4	2	1	US
4	4	0	2	2	5	2	4	5	5	1	US
1	2	4	2	3	4	5	4	1	1	1	US
3	2	1	1	2	4	4	1	2	1	1	US
4	5	4	4	3	4	1	4	5	4	1	US
2	3	2	1	4	0	2	3	5	2	1	US
5	4	5	3	2	4	1	3	4	5	1	US
4	2	1	2	1	5	2	3	1	1	1	US
4	4	1	1	2	4	4	1	2	2	1	US
4	3	4	3	5	4	2	4	4	4	1	US
5	5	4	5	4	5	2	5	5	5	1	US
4	3	4	1	5	3	1	5	2	3	1	US
4	2	4	3	2	3	2	4	4	2	1	US
4	2	4	2	5	4	4	2	4	2	1	US
4	4	4	3	5	3	2	4	0	1	1	US
4	2	1	2	4	4	4	4	2	1	1	US
4	4	5	4	5	4	2	5	4	3	1	US
3	4	5	4	5	4	1	2	5	2	1	US
5	5	5	5	5	5	1	5	5	5	1	US
5	2	5	3	4	5	1	4	4	3	1	US
5	4	5	5	4	4	1	4	5	2	1	US
3	4	4	2	1	5	3	3	3	3	1	US
1	1	1	1	2	1	4	2	1	1	1	US
1	1	2	2	1	5	5	1	5	1	1	US
4	4	2	2	4	4	2	2	2	2	1	US
4	2	4	2	4	5	1	2	1	2	1	US
5	2	1	3	2	5	2	1	4	3	1	US
4	2	5	5	5	5	1	3	4	2	1	US
4	3	2	1	2	4	3	2	2	1	1	US
4	5	5	5	5	3	1	5	4	4	1	US
4	4	2	2	4	4	3	2	4	2	1	US
2	3	5	3	3	4	2	2	5	4	1	US
4	1	2	2	3	3	2	4	2	2	1	US
4	3	3	1	4	4	5	4	5	3	1	US
2	1	4	3	2	4	3	1	4	2	1	US
1	0	4	2	2	4	4	5	0	4	1	US
2	2	4	1	1	4	5	5	4	2	1	US
4	4	4	4	2	5	2	3	2	3	1	US
4	4	2	5	4	5	1	4	5	4	1	US
5	3	5	4	3	5	1	4	5	2	1	US
5	4	4	4	4	5	2	3	5	4	1	US
2	2	2	3	2	4	2	4	4	1	1	US
5	3	4	4	4	5	1	4	5	4	1	US
4	3	5	3	3	5	3	2	1	2	1	US
4	4	4	4	2	5	2	2	3	2	1	US
5	3	5	3	4	4	0	3	4	4	1	US
4	5	5	2	1	4	1	4	4	2	1	US
5	5	5	2	4	1	1	4	5	2	1	US
3	4	3	2	2	5	2	5	2	2	1	US
0	1	3	2	2	5	2	4	5	4	1	US
5	4	2	2	4	4	4	4	4	4	1	US
5	4	5	4	2	5	2	5	5	4	1	US
5	5	5	4	5	4	1	4	4	4	1	US
5	4	4	3	4	4	4	5	5	4	1	US
1	1	1	1	2	4	4	4	4	2	1	US
4	4	5	1	4	5	1	3	3	4	1	US
4	3	4	1	4	4	2	4	4	1	1	US
5	2	3	4	4	5	2	5	5	4	1	US
5	2	5	0	3	3	5	2	4	1	1	US
5	2	3	2	4	5	1	4	4	2	1	US
4	5	5	4	1	4	5	4	2	2	1	US
4	3	2	4	1	4	2	4	4	2	1	US
3	3	5	3	4	4	1	5	3	5	1	US
4	1	4	4	2	4	2	2	1	1	1	US
3	3	4	3	2	4	2	4	2	1	1	US
5	4	3	5	4	5	2	5	3	4	1	US
4	4	4	5	5	4	1	4	4	4	1	US
3	2	4	4	1	4	4	1	3	1	1	US
3	2	2	3	1	5	1	4	2	2	1	US
4	5	4	4	4	4	1	4	5	5	1	US
5	2	4	4	4	3	1	4	3	4	1	US
5	2	4	4	4	0	1	2	4	1	1	US
4	4	4	3	5	5	2	5	2	4	1	US
5	4	3	4	2	3	2	5	4	4	1	US
5	4	5	4	5	5	1	5	5	2	1	US
4	5	5	2	3	4	3	5	4	4	1	US
4	5	2	2	2	2	2	5	5	1	1	US
3	4	1	2	5	5	5	2	2	2	1	US
2	1	1	1	1	2	5	2	3	1	1	US
4	3	5	0	4	0	3	4	4	2	1	US
5	4	2	4	4	2	2	4	4	3	1	US
4	4	3	4	4	4	2	4	5	2	1	US
4	4	5	4	4	4	2	4	4	1	1	US
4	3	3	3	2	5	2	0	5	4	1	US
1	1	2	1	2	5	3	2	1	1	1	US
4	3	3	2	5	4	5	2	1	1	1	US
4	3	2	2	3	3	2	4	0	2	1	US
5	2	4	3	5	4	2	1	5	2	1	US
2	2	1	2	3	4	4	4	3	4	1	US
4	2	5	3	5	5	2	3	4	2	1	US
2	1	3	1	2	5	4	2	4	1	1	US
4	3	3	2	2	4	4	1	2	1	1	US
3	2	2	3	5	4	4	1	3	1	1	US
0	5	4	2	4	4	2	2	4	2	1	US
3	1	4	2	2	1	3	3	3	2	1	US
4	2	4	1	4	4	2	2	5	3	1	US
5	5	4	5	5	4	1	5	5	5	1	US
4	2	2	2	2	4	4	2	1	1	1	US
5	2	3	4	1	4	2	3	4	4	1	US
5	5	5	5	5	4	2	4	4	4	1	US
4	4	4	5	4	4	1	5	5	5	1	US
5	5	4	5	2	2	1	4	5	4	1	US
2	1	3	2	1	5	4	1	3	1	1	US
4	5	4	2	5	5	1	5	5	4	1	US
4	5	2	2	4	2	3	4	5	2	1	US
2	3	3	2	4	4	5	3	3	2	1	US
5	3	5	4	4	5	1	5	4	1	1	US
4	4	4	3	2	3	5	2	0	1	1	US
2	1	1	2	1	3	4	2	1	1	1	US
5	1	4	5	4	2	1	4	5	4	1	US
5	4	3	0	4	3	1	5	5	4	1	US
3	2	3	2	1	4	2	2	2	1	1	US
4	2	4	1	3	4	3	2	4	2	1	US
5	4	4	5	3	5	1	5	5	3	1	US
3	3	5	1	5	5	4	4	4	3	1	US
4	4	4	3	4	4	3	2	5	2	1	US
2	2	1	2	2	3	4	1	5	1	1	US
5	2	5	5	3	4	1	4	4	4	1	US
4	5	5	4	4	4	1	4	3	4	1	US
2	3	1	1	3	3	5	1	2	1	1	US
5	5	4	4	4	4	2	4	4	3	1	US
4	4	4	2	2	5	4	5	4	5	1	US
2	1	2	1	5	4	5	1	3	1	1	US
4	1	4	2	4	3	4	4	4	4	1	US
2	4	1	4	4	3	1	2	4	3	1	US
1	4	2	3	1	4	4	2	3	2	1	US
1	3	3	1	4	2	3	2	4	1	1	US
3	2	4	4	4	5	2	2	5	4	1	US
4	4	4	4	5	4	3	5	5	5	1	US
5	4	4	4	4	4	3	4	5	5	1	US
5	1	5	5	2	5	1	5	3	2	1	US
2	1	4	2	4	3	4	2	2	4	1	US
3	2	1	3	3	5	0	3	4	3	1	US
2	1	1	1	1	3	4	1	1	1	1	US
5	5	5	4	5	5	1	5	4	5	1	US
2	4	3	4	3	5	4	4	1	1	1	US
4	4	2	2	4	4	1	5	4	2	1	US
4	4	4	2	4	3	2	5	2	2	1	US
5	1	2	2	5	4	3	2	3	1	1	US
5	2	4	2	5	3	1	2	5	4	1	US
3	4	4	4	5	4	1	4	4	5	1	US
5	4	4	3	5	5	1	5	4	4	1	US
5	4	5	3	4	4	2	5	5	1	1	US
3	2	2	2	2	5	3	2	1	1	1	US
5	5	5	3	5	5	2	5	5	5	1	US
3	4	5	3	3	2	2	4	4	2	1	US
5	1	4	2	3	3	3	3	4	1	1	US
2	3	1	2	4	2	4	2	3	1	1	US
5	2	2	0	2	5	2	4	4	3	1	US
4	3	4	2	3	5	4	4	4	3	1	US
4	1	4	2	2	5	4	3	4	1	1	US
5	4	5	5	5	5	1	5	5	5	1	US
5	5	3	4	5	2	2	4	5	5	1	US
4	5	0	2	2	4	2	4	3	2	1	US
5	4	4	4	4	4	1	3	4	4	1	US
5	4	4	2	5	5	4	4	5	2	1	US
5	5	5	4	5	3	2	4	5	3	1	US
2	2	4	2	4	5	2	3	5	4	1	US
1	2	4	2	2	4	2	1	3	2	1	US
3	1	2	2	1	4	2	2	4	4	1	US
5	4	2	2	2	5	4	2	4	2	1	US
4	1	5	3	4	4	2	5	5	2	1	US
3	5	3	4	1	5	3	2	4	2	1	US
3	1	2	1	1	2	4	4	1	1	1	US
3	2	2	2	4	4	2	1	4	3	1	US
4	4	4	3	2	5	3	4	4	2	1	US
3	2	1	3	1	4	4	4	3	1	1	US
3	4	4	2	4	2	2	2	5	4	1	US
1	1	4	1	1	3	5	2	2	1	1	US
4	4	4	2	3	5	4	4	4	4	1	US
5	4	5	4	3	4	3	2	4	3	1	US
4	2	4	3	3	3	2	4	2	4	1	US
4	5	5	3	2	3	2	4	5	4	1	US
5	2	1	1	2	4	2	4	4	2	1	US
5	5	4	5	4	5	1	5	4	5	1	US
2	2	1	1	4	5	4	2	2	2	1	US
1	1	2	2	1	5	5	1	4	2	1	US
4	2	2	2	1	1	5	2	2	2	1	US
4	4	3	3	5	4	1	2	3	3	1	US
5	4	4	4	4	5	2	5	2	2	1	US
3	1	2	1	4	2	4	4	1	1	1	US
4	5	4	5	4	5	2	3	4	2	1	US
2	1	3	3	3	4	4	2	2	2	1	US
5	4	4	2	3	5	2	4	4	3	1	US
5	5	4	4	5	5	1	5	5	4	1	US
4	2	2	1	3	2	4	3	4	4	1	US
5	4	3	2	4	4	2	4	4	5	1	US
3	4	5	5	4	4	2	5	2	3	1	US
5	1	4	2	2	4	5	5	4	2	1	US
5	3	2	2	4	5	4	4	4	1	1	US
4	2	1	2	2	4	2	4	3	1	1	US
4	3	3	2	4	4	2	4	4	3	1	US
3	1	4	4	1	2	2	2	4	2	1	US
4	4	5	3	4	2	2	4	5	2	1	US
4	2	1	2	2	5	2	5	4	1	1	US
2	1	2	2	1	5	5	1	4	1	1	US
4	4	5	2	3	5	3	5	5	4	1	US
3	4	4	3	4	5	2	4	5	4	1	US
5	4	2	3	4	4	1	5	5	5	1	US
5	4	3	2	5	4	0	5	3	5	1	US
4	2	3	3	2	4	2	3	3	2	1	US
4	5	2	3	1	4	2	3	2	4	1	US
4	4	0	4	5	4	2	4	1	4	1	US
1	2	1	1	2	2	4	1	4	1	1	US
2	3	1	4	4	3	3	3	0	1	1	US
3	4	2	3	2	5	4	5	4	2	1	US
5	4	5	5	5	4	1	5	4	5	1	US
2	2	4	3	4	5	1	2	3	4	1	US
4	3	3	2	4	3	2	2	4	3	1	US
3	1	2	4	3	4	4	2	4	1	1	US
4	3	2	2	4	3	4	2	4	3	1	US
4	4	4	4	4	5	1	4	5	4	1	US
4	3	4	4	4	4	4	2	2	1	1	US
4	1	2	1	2	5	4	2	2	1	1	US
0	1	4	1	4	3	2	2	2	1	1	US
2	2	2	2	4	4	5	2	3	1	1	US
3	4	4	4	4	2	2	4	4	5	1	US
2	1	4	4	1	4	2	1	1	3	1	US
4	4	5	5	5	5	2	5	5	5	1	US
5	4	4	4	4	4	2	4	5	5	1	US
2	1	2	2	2	5	4	1	3	1	1	US
4	3	4	1	2	4	2	2	4	4	1	US
5	4	5	3	4	3	2	4	5	5	1	US
3	0	5	2	3	4	2	3	3	2	1	US
3	2	4	1	3	3	4	2	2	1	1	US
4	4	3	2	3	5	2	3	3	2	1	US
5	5	4	5	5	4	3	5	5	5	1	US
4	2	2	2	4	4	5	2	4	1	1	US
1	2	4	2	0	5	3	4	4	2	1	US
4	2	3	2	2	4	2	4	4	4	1	US
5	4	4	5	3	4	2	4	5	5	1	US
2	1	4	1	2	4	5	3	4	1	1	US
4	2	3	4	3	5	2	4	1	1	1	US
4	0	1	2	4	1	5	3	2	1	1	US
3	5	5	4	2	3	2	4	4	4	1	US
4	2	4	2	2	2	5	3	2	2	1	US
4	2	4	2	4	2	1	2	1	3	1	US
3	2	4	2	4	5	3	2	4	2	1	US
3	4	4	4	4	4	2	3	3	2	1	US
4	0	4	1	3	4	2	2	2	4	1	US
4	2	4	2	1	5	4	3	4	2	1	US
5	5	4	4	0	4	2	5	5	5	1	US
5	3	2	3	4	2	2	2	4	2	1	US
4	4	4	3	4	5	4	5	4	3	1	US
1	1	1	5	4	2	4	2	2	2	1	US
4	3	2	2	4	4	2	3	3	1	1	US
1	1	1	1	1	3	4	1	1	1	1	US
4	4	5	2	3	4	2	2	4	2	1	US
5	4	3	4	4	4	1	2	3	3	1	US
4	2	2	4	3	5	2	2	4	2	1	US
4	2	3	2	2	4	4	2	4	4	1	US
4	3	4	4	3	5	2	3	4	2	1	US
4	1	4	3	2	4	3	1	2	1	1	US
4	4	5	2	2	5	3	5	5	5	1	US
4	2	3	2	5	4	2	2	5	1	1	US
4	2	4	2	4	4	1	2	2	3	1	US
4	3	4	2	5	4	4	2	4	4	1	US
5	5	4	3	3	5	1	4	4	2	1	US
5	5	4	5	4	5	1	4	4	3	1	US
4	3	4	2	2	5	1	2	4	2	1	US
4	1	4	4	4	5	1	1	2	1	1	US
2	1	4	3	1	4	4	2	4	1	1	US
1	3	3	1	2	3	4	2	4	1	1	US
4	1	4	3	4	5	3	5	5	2	1	US
4	4	2	2	3	3	3	4	4	2	1	US
4	2	1	1	2	4	4	3	3	4	1	US
3	4	4	2	5	4	2	3	4	5	1	US
0	1	2	4	3	5	4	1	1	2	1	US
2	1	3	2	1	4	5	3	4	2	1	US
5	5	5	5	5	5	1	5	5	5	1	US
3	1	2	1	2	5	2	1	2	1	1	US
4	5	5	5	5	5	2	4	5	4	1	US
3	4	4	5	1	4	1	5	4	4	1	US
3	2	4	2	2	5	4	2	4	2	1	US
3	4	3	3	3	4	2	5	4	1	1	US
5	4	4	1	4	5	0	3	4	4	1	US
4	5	5	4	2	5	1	4	4	2	1	US
2	2	3	2	3	2	2	2	4	1	1	US
1	1	2	1	1	5	5	2	2	1	1	US
0	5	5	2	5	5	2	4	5	4	1	US
3	3	2	1	0	3	4	1	4	4	1	US
4	1	1	2	1	5	4	3	3	2	1	US
4	4	4	3	2	5	2	2	4	4	1	US
5	4	4	5	4	5	2	4	5	4	1	US
4	1	2	3	1	0	5	3	4	0	1	US
4	1	5	2	3	5	2	3	5	2	1	US
4	1	1	2	2	3	3	4	0	1	1	US
4	3	3	4	3	5	2	2	4	2	1	US
4	4	4	2	4	5	2	2	3	3	1	US
4	4	4	3	1	5	5	2	2	2	1	US
4	4	4	4	4	3	2	3	4	2	1	US
4	4	2	2	4	3	1	5	3	2	1	US
4	2	3	4	4	4	2	3	4	2	1	US
2	4	4	4	5	5	1	2	5	3	1	US
5	3	5	5	4	5	2	5	5	4	1	US
3	4	4	3	4	3	3	2	4	2	1	US
2	3	5	2	4	5	2	2	1	1	1	US
4	4	5	4	3	4	2	5	4	2	1	US
5	2	1	2	4	5	3	2	3	3	1	US
5	2	2	4	4	5	2	2	2	3	1	US
4	1	3	2	2	5	5	2	4	1	1	US
4	3	1	2	3	4	2	2	4	3	1	US
1	1	4	2	1	5	5	1	3	1	1	US
3	4	4	3	2	5	4	2	2	1	1	US
4	1	4	5	4	4	4	4	5	2	1	US
3	2	2	0	4	5	2	2	1	3	1	US
5	3	4	4	4	4	2	4	4	4	1	US
5	5	5	4	4	4	1	4	4	4	1	US
4	2	4	2	4	5	4	5	3	2	1	US
2	5	2	4	4	5	2	3	4	3	1	US
3	1	1	1	3	5	4	3	3	1	1	US
5	4	5	5	2	5	1	5	5	5	1	US
5	5	4	2	5	5	1	4	4	2	1	US
4	4	5	4	5	5	1	4	5	5	1	US
4	2	3	2	3	1	3	2	4	2	1	US
3	4	4	3	4	5	4	3	5	2	1	US
5	3	4	3	2	5	2	4	4	5	1	US
4	4	4	3	5	3	3	2	2	2	1	US
5	4	4	2	4	4	2	5	5	2	1	US
0	5	4	2	4	2	3	4	5	5	1	US
2	3	3	2	4	4	1	2	4	2	1	US
2	2	5	4	4	4	2	1	4	2	1	US
3	2	5	2	2	3	2	4	4	3	1	US
5	1	2	2	2	4	2	4	4	2	1	US
4	4	0	4	5	5	2	2	4	5	1	US
4	3	2	4	3	5	3	0	3	2	1	US
5	5	4	2	4	4	2	4	3	3	1	US
5	2	4	2	4	4	2	2	4	4	1	US
5	4	4	2	5	4	1	5	4	0	1	US
3	5	4	1	4	0	4	4	5	2	1	US
5	5	1	4	2	5	2	5	4	2	1	US
3	1	4	1	1	4	5	2	4	1	1	US
4	5	5	1	3	5	2	3	4	2	1	US
5	4	4	2	4	5	1	5	5	5	1	US
5	3	2	3	3	5	3	4	3	2	1	US
4	1	4	3	3	4	2	4	4	1	1	US
4	3	4	4	4	4	2	2	4	4	1	US
3	4	5	4	5	2	3	2	2	2	1	US
4	4	4	4	2	5	2	4	4	2	1	US
4	4	5	2	3	3	4	5	4	2	1	US
4	2	4	4	2	4	4	5	5	4	1	US
5	5	1	4	5	5	0	5	5	2	1	US
5	3	4	2	4	4	2	4	3	3	1	US
4	1	3	3	5	5	3	2	4	1	1	US
2	1	2	4	4	5	2	4	4	1	1	US
4	4	4	4	1	5	4	3	5	3	1	US
4	4	3	2	5	5	3	3	4	2	1	US
4	5	5	5	5	3	1	5	5	4	1	US
4	4	5	3	3	5	1	4	5	2	1	US
4	4	4	4	4	4	2	2	3	3	1	US
5	1	5	2	3	4	3	4	2	2	1	US
4	3	4	3	4	4	3	4	4	2	1	US
2	2	2	4	5	5	3	5	3	2	1	US
4	4	5	3	4	5	2	5	4	5	1	US
4	1	0	1	5	2	5	4	3	2	1	US
3	2	5	2	2	3	2	1	4	2	1	US
5	2	4	4	3	5	2	3	5	3	1	US
4	2	4	2	4	4	4	2	4	3	1	US
5	4	3	1	3	3	3	2	4	1	1	US
5	2	5	3	5	3	2	2	4	4	1	US
5	4	5	5	5	5	1	5	5	3	1	US
1	1	1	1	1	5	5	1	2	1	1	US
5	5	4	3	2	5	4	4	2	1	1	US
5	4	5	4	4	5	3	5	5	4	1	US
1	1	1	1	2	4	5	2	2	2	1	US
5	4	4	3	4	5	2	4	4	2	1	US
4	3	4	2	3	4	3	2	2	1	1	US
2	3	3	2	1	3	3	1	2	3	1	US
3	3	2	1	2	4	5	2	4	1	1	US
4	1	2	2	1	4	3	4	3	2	1	US
3	3	5	5	3	5	4	4	4	4	1	US
4	3	5	2	3	5	4	4	4	2	1	US
4	5	5	3	5	4	2	4	4	3	1	US
5	3	2	5	2	4	2	4	4	2	1	US
2	1	2	2	2	5	2	4	2	1	1	US
2	2	1	0	3	2	4	3	2	2	1	US
5	2	2	4	3	4	3	2	5	2	1	US
4	4	5	2	3	4	2	3	2	2	1	US
3	4	5	5	5	4	4	3	5	3	1	US
1	1	1	1	2	4	5	1	4	1	1	US
4	4	4	3	2	5	2	3	5	4	1	US
4	5	5	3	4	2	2	2	3	4	1	US
3	2	3	2	2	3	4	1	4	3	1	US
4	3	3	0	3	4	0	4	4	2	1	US
4	4	5	5	4	4	1	5	5	4	1	US
5	4	5	3	5	5	4	5	5	2	1	US
4	4	4	5	3	4	2	5	5	2	1	US
4	4	5	5	4	5	2	2	4	3	1	US
4	4	4	0	3	2	2	4	5	3	1	US
2	5	5	2	4	5	1	3	2	4	1	US
4	1	4	3	2	4	2	5	4	1	1	US
5	4	5	3	4	5	1	4	4	5	1	US
4	4	4	4	4	4	1	5	5	3	1	US
4	1	1	2	5	5	2	5	5	3	1	US
3	2	2	2	2	3	2	4	2	1	1	US
3	2	5	3	2	5	5	4	4	1	1	US
5	4	2	4	2	4	2	2	4	1	1	US
4	5	1	4	4	4	2	4	4	3	1	US
3	0	4	1	3	2	1	3	3	5	1	US
2	5	4	3	4	5	2	2	4	1	1	US
2	4	5	2	2	4	4	4	3	2	1	US
